"","Sample Name","Peak #","Area 28","Area 29","Area 30","Del Value","ID2","samplemass","atom15Nexcess","spikeconc","spikevol","mass15Nadded","porewaterNO3","porewatervol","massambient","tracerdilratio","Fn","Fn1","Fn2","rawN28mass","rawN29mass","rawN30mass","blank29mass","blank30mass","correct29mass","correct30mass","correct29perg","correct30perg","MF15N","MFexcess","N2Nmassnmoles","excess29Nperg","excessN29pergperlp","excessN30pergperlp","tracerdilcorrectedN29","tracerdilcorrectedN30","corrected29N2","corrected30N2"
"1","GWI_WC_CoreC_T3_B",5,3.533,0.047,0.866,799.207,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.849504214544532,0.0112919819853641,0.208228318741855,0.00624634824939076,1.14822462869081e-05,0.0050456337359733,0.208216836495568,0.0050456337359733,0.208216836495568,0.00657131669147138,0.00290828379147138,1.06841608867076,0.00615098266043012,0.00615098266043012,0.208216836495568,0.00573987200892445,0.208633895652978,1.0790959376778,39.2231723827599
"2","GWI_WC_CoreC_T3_A",5,3.808,0.052,0.897,850.303,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.915627525894587,0.0124932566646581,0.215682219297279,0.00673254858015284,1.23759959978902e-05,0.00576070808450526,0.215669843301282,0.00576070808450526,0.215669843301282,0.0067566757536464,0.0030936428536464,1.14315234678516,0.00699938613954285,0.00699938613954285,0.215669843301282,0.00657418887035263,0.216101830861173,1.2359475076263,40.6271442019005
"3","GWI_WC_CoreC_T2_B",5,3.219,0.038,0.771,617.847,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.774003415403014,0.00912968756263477,0.185385720265555,0.00569119587172059,1.0461746616914e-05,0.00343849169091418,0.185375258518938,0.00343849169091418,0.185375258518938,0.00591284480886722,0.00224981190886722,0.967966712812827,0.00431384169932116,0.00431384169932116,0.185375258518938,0.00394666672737203,0.18574656590418,0.741973344745941,34.9203543899859
"4","GWI_WC_CoreC_T2_A",5,3.276,0.034,0.537,397.514,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.787708974482843,0.00816866781919953,0.129120793492351,0.00579197194027855,1.06469965570085e-05,0.00237669587892098,0.129110146495794,0.00237669587892098,0.129110146495794,0.00511169652757947,0.00144866362757947,0.924470691209272,0.00265505145349772,0.00265505145349772,0.129110146495794,0.00239897165338779,0.129368754636312,0.451006670836904,24.3213258716267
"5","GWI_WC_CoreB_T3_B",5,3.275,0.035,0.846,461.954,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.787468526077934,0.00840892275505834,0.203419350641581,0.00579020393907578,1.06437465580595e-05,0.00261871881598256,0.203408706895023,0.00261871881598256,0.203408706895023,0.00534613905781396,0.00168310615781396,0.998726330300425,0.00333170194846261,0.00333170194846261,0.203408706895023,0.00292740471474894,0.203816135349587,0.550352086372801,38.3174334457224
"6","GWI_WC_CoreB_T3_A",5,3.36,0.042,0.946,718.42,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.807906640495224,0.01009070730607,0.22746419114295,0.00594048404131133,1.09199964687267e-05,0.00415022326475867,0.227453271146482,0.00415022326475867,0.227453271146482,0.00627810748378789,0.00261507458378789,1.04486575653182,0.00541054563382433,0.00541054563382433,0.227453271146482,0.00496014387350073,0.22790886095954,0.932507048218137,42.8468658603934
"7","GWI_WC_CoreB_T2_B",5,3.683,0.043,0.953,573.019,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.885571475280925,0.0103309622419288,0.229147329978046,0.00651154842980644,1.1969746129262e-05,0.00381941381212238,0.229135360231917,0.00381941381212238,0.229135360231917,0.00574995121062629,0.00208691831062629,1.12440820487865,0.00464899354737355,0.00464899354737355,0.229135360231917,0.00419445855601588,0.22959431927615,0.788558208530985,43.1637320239162
"8","GWI_WC_CoreB_T2_A",5,3.337,0.04,0.912,638.232,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.80237632718231,0.00961019743435239,0.219288945372485,0.00589982001364759,1.08452464928991e-05,0.00371037742070479,0.219278100125992,0.00371037742070479,0.219278100125992,0.00598690108256706,0.00232386818256706,1.03068749534613,0.0047442043816295,0.0047442043816295,0.219278100125992,0.00430951870488701,0.219717315038754,0.810189516518758,41.3068552272858
"9","GWI_WC_CoreA_T3_B",5,7.019,0.073,0.888,425.107,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,1.68770735405833,0.0175386103176931,0.213518183652156,0.0124096004422513,2.2811742623212e-05,0.00512900987544184,0.213495371909533,0.00512900987544184,0.213495371909533,0.00521209759070745,0.00154906469070745,1.91766990274239,0.0058885858959902,0.0058885858959902,0.213495371909533,0.00546663436837759,0.213923003994518,1.02772726125499,40.2175247509694
"10","GWI_WC_CoreA_T3_A",5,3.725,0.047,0.78,702.152,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.895670308287116,0.0112919819853641,0.187549755910678,0.00658580448032283,1.21062460851211e-05,0.00470617750504122,0.187537649664593,0.00470617750504122,0.187537649664593,0.00621904329246905,0.00255601039246905,1.09388889690268,0.00553679382808349,0.00553679382808349,0.187537649664593,0.00516650958759187,0.18791328832796,0.971303802467272,35.3276982056565
"11","GWI_WC_CoreA_T2_B",5,3.817,0.038,0.511,356.953,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.917791561538771,0.00912968756263477,0.122869134961995,0.00674846059097779,1.24052459884314e-05,0.00238122697165698,0.122856729716007,0.00238122697165698,0.122856729716007,0.00496407275119098,0.00130103985119098,1.04919132774101,0.00270659530493479,0.00270659530493479,0.122856729716007,0.00246309898506903,0.12310281223767,0.463062609192978,23.143328700682
"12","GWI_WC_CoreA_T2_A",5,3.931,0.043,0.765,489.397,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.94520267969843,0.0103309622419288,0.183943029835472,0.00695001272809371,1.27757458686204e-05,0.00338094951383511,0.183930254089604,0.00338094951383511,0.183930254089604,0.00544594732601856,0.00178291442601856,1.13882677557597,0.00402394545369346,0.00402394545369346,0.183930254089604,0.00365937609287025,0.184298667125187,0.687962705459607,34.6481494195352
"13","GWI_TR_CoreC_T3_B",5,3.982,0.033,0.394,117.826,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.957465548348804,0.00792841288334072,0.0947366715753937,0.00704018078943504,1.29414958150207e-05,0.000888232093905683,0.0947237300795787,0.000888232093905683,0.0947237300795787,0.00409286688598311,0.000429833985983106,1.05952463674075,0.000903844222614974,0.000903844222614974,0.0947237300795787,0.000714922047405992,0.0949134620902971,0.134405344912326,17.8437308729759
"14","GWI_TR_CoreC_T3_A",5,3.865,0.033,0.385,149.265,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.929333084974417,0.00792841288334072,0.0925726359302705,0.0068333246487108,1.25612459379847e-05,0.00109508823462992,0.0925600746843325,0.00109508823462992,0.0925600746843325,0.00420749495861095,0.00054446205861095,1.0292456382764,0.00111201657163563,0.00111201657163563,0.0925600746843325,0.000927638755567736,0.0927454728846288,0.174396086046734,17.4361489023102
"15","GWI_TR_CoreC_T2_B",5,4.065,0.035,0.399,161.542,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.977422765956275,0.00840892275505834,0.0959389136004621,0.00718692488926505,1.32112457277898e-05,0.00122199786579329,0.0959257023547343,0.00122199786579329,0.0959257023547343,0.00425225031429447,0.000589217414294467,1.08115249278672,0.00126405376408152,0.00126405376408152,0.0959257023547343,0.00107308339932324,0.0961178419207339,0.201739679072769,18.070154281098
"16","GWI_TR_CoreC_T2_A",5,3.707,0.031,0.31,140.532,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.891342236998748,0.0074479030116231,0.0745390055542437,0.00655398045867295,1.20477461040386e-05,0.000893922552950151,0.0745269578081397,0.000893922552950151,0.0745269578081397,0.004175656676821,0.000512623776820999,0.972772903045265,0.000989578794527156,0.000989578794527156,0.0745269578081397,0.000841216892684847,0.0746762356031103,0.158148775824751,14.0391322933847
"17","GWI_TR_CoreB_T3_B",5,3.333,0.028,0.494,145.154,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.801414533562673,0.00672713820404667,0.118781512076763,0.00589274800883651,1.0832246497103e-05,0.000834390195210161,0.118770679830266,0.000834390195210161,0.118770679830266,0.00419250755890571,0.000529474658905715,0.926393167302247,0.000973357610642186,0.000973357610642186,0.118770679830266,0.000736314786629517,0.119008577977643,0.138427179886349,22.3736126597968
"18","GWI_TR_CoreB_T3_A",5,4.023,0.036,0.548,213.554,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.967323932950085,0.00864917769091715,0.131765725947502,0.00711266883874866,1.30747457719308e-05,0.00153650885216849,0.13175265120173,0.00153650885216849,0.13175265120173,0.00444181354673552,0.000778780646735516,1.10710592004188,0.00171048176441055,0.00171048176441055,0.13175265120173,0.00144816085378943,0.132016552289757,0.272254240512414,24.8191118304743
