"","Sample Name","Peak #","Area 28","Area 29","Area 30","Del Value","ID2","samplemass","atom15Nexcess","spikeconc","spikevol","mass15Nadded","porewaterNO3","porewatervol","massambient","tracerdilratio","Fn","Fn1","Fn2","rawN28mass","rawN29mass","rawN30mass","blank29mass","blank30mass","correct29mass","correct30mass","correct29perg","correct30perg","MF15N","MFexcess","N2Nmassnmoles","excess29Nperg","excessN29pergperlp","excessN30pergperlp","tracerdilcorrectedN29","tracerdilcorrectedN30","corrected29N2","corrected30N2"
"1","GWI_UP_CoreC_T6_B",5,8.964,0.069,0.145,54.203,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,2.93072911316607,0.0225977078666423,0.0474069301197663,0.0215494571445752,3.96129329336254e-05,0.00104825072206704,0.0473673171868327,0.00104825072206704,0.0473673171868327,0.00386081367538353,0.000197780775383525,2.99836574287573,0.00117731048064145,0.00117731048064145,0.0473673171868327,0.00108356458138535,0.0474621941128643,0.040742028260089,1.7845784986437
"2","GWI_UP_CoreC_T6_A",5,9.002,0.07,0.185,57.623,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,2.94315299829551,0.0229252108792023,0.0604847039459088,0.0216408091494273,3.9780859244589e-05,0.00128440172977502,0.0604449230866642,0.00128440172977502,0.0604449230866642,0.00387329024764913,0.000210257347649131,3.02417429524958,0.00126232324965956,0.00126232324965956,0.0604449230866642,0.0011424548474767,0.0605659945096891,0.0429563022651238,2.27728139356431
"3","GWI_UP_CoreC_T5_B",5,8.465,0.065,0.143,52.636,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,2.76758388475578,0.0212876958164021,0.0467530414284592,0.02034986108086,3.74077953238665e-05,0.000937834735542108,0.0467156336331354,0.000937834735542108,0.0467156336331354,0.00385509696608052,0.000192064066080522,2.83338702200492,0.00108038612574205,0.00108038612574205,0.0467156336331354,0.000987849182866605,0.0468092052343989,0.0371431292757843,1.7600261168134
"4","GWI_UP_CoreC_T5_A",5,8.742,0.068,0.101,66.602,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,2.8581474684625,0.0222702048540822,0.0330213789110097,0.021015769116229,3.86318897485222e-05,0.00125443573785325,0.0329827470212611,0.00125443573785325,0.0329827470212611,0.0039060452346583,0.000243012334658301,2.91113936966285,0.00140436631984651,0.00140436631984651,0.0329827470212611,0.00133967446874718,0.0330488115956408,0.0503717600248938,1.24263531599609
"5","GWI_UP_CoreC_T4_B",5,9.432,0.072,0.066,33.75,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,3.08373906686551,0.0235802169043224,0.021578326813135,0.0226745292043322,4.16810780265456e-05,0.000905687699990193,0.0215366457351085,0.000905687699990193,0.0215366457351085,0.00378619214177072,0.000123159241770719,3.12642843313584,0.000764564695757145,0.000764564695757145,0.0215366457351085,0.000722170458337393,0.0215797837227703,0.027153609233486,0.811399867976163
"6","GWI_UP_CoreC_T4_A",5,9.323,0.071,0.076,35.525,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,3.04810213320474,0.0232527138917623,0.0248477702696706,0.0224124931904144,4.11993946608868e-05,0.000840220701347909,0.0248065708750097,0.000840220701347909,0.0248065708750097,0.00379266856494508,0.000129635664945075,3.09375937949805,0.000796344796257405,0.000796344796257405,0.0248065708750097,0.000747429421123961,0.0248562585358229,0.0281033462342609,0.934595320946939
"7","GWI_UP_CoreC_T3_B",5,9.164,0.068,0.037,15.013,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,2.99611798226839,0.0222702048540822,0.0120969407891818,0.0220302571701124,4.04967556229075e-05,0.000239947683969854,0.0120564440335588,0.000239947683969854,0.0120564440335588,0.00371782151743759,5.47886174375877e-05,3.02809458168611,0.000329558977112451,0.000329558977112451,0.0120564440335588,0.000305727679699944,0.0120805931392442,0.0114953607567179,0.454230302035582
"8","GWI_UP_CoreC_T3_A",5,7.347,0.055,0.017,28.811,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,2.4020601064738,0.0180126656908018,0.00555805387611054,0.0176621889381073,3.24672264907793e-05,0.000350476752694465,0.00552558664961976,0.000350476752694465,0.00552558664961976,0.00376817082309352,0.00010513792309352,2.42371708938712,0.000506020167364039,0.000506020167364039,0.00552558664961976,0.00049545338521448,0.00553665442180895,0.0186290472840645,0.208178206260017
"9","GWI_UP_CoreC_T2_B",5,9.236,0.068,0.018,4.905,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,3.01965797514523,0.0222702048540822,0.0058849982217641,0.0222033451793058,4.08149317910491e-05,6.68596747764733e-05,0.00584418328997305,6.68596747764733e-05,0.00584418328997305,0.00368093389988026,1.79009998802567e-05,3.04540918011414,0.000108429933143219,0.000108429933143219,0.00584418328997305,9.68266931898178e-05,0.00585588921250885,0.00364068366393715,0.220181434390333
"10","GWI_UP_CoreC_T2_A",5,7.551,0.056,0.013,9.483,"GWI",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,2.46875675295817,0.0183401687033618,0.00425027649349629,0.0181526049641552,3.33687256338471e-05,0.0001875637392066,0.00421690776786245,0.0001875637392066,0.00421690776786245,0.00369764095704454,3.46080570445377e-05,2.48938188719907,0.000171199658613071,0.000171199658613071,0.00421690776786245,0.000162920321140694,0.00422535425101021,0.0061258040748901,0.158873319837984
