"","Sample Name","Peak #","Area 28","Area 29","Area 30","Del Value","ID2","samplemass","atom15Nexcess","spikeconc","spikevol","mass15Nadded","porewaterNO3","porewatervol","massambient","tracerdilratio","Fn","Fn1","Fn2","rawN28mass","rawN29mass","rawN30mass","blank29mass","blank30mass","correct29mass","correct30mass","correct29perg","correct30perg","MF15N","MFexcess","N2Nmassnmoles","excess29Nperg","excessN29pergperlp","excessN30pergperlp","tracerdilcorrectedN29","tracerdilcorrectedN30","corrected29N2","corrected30N2"
"42","SWH_TR_CoreA_T3_A",5,8.962,0.205,2.078,2122.529,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,3.92879410420867,0.0898164530554533,0.910961186352404,0.0288881629483124,5.31031874153366e-05,0.0609282901071409,0.910908083164988,0.0609282901071409,0.910908083164988,0.0113496837502329,0.00768665085023285,4.9259777825172,0.0745919732224883,0.0745919732224883,0.910908083164988,0.0728411745909434,0.91273263570376,2.73882816461947,34.3187471024614
"43","SWH_TR_CoreA_T2_B",5,9.656,0.181,1.499,1559.186,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,4.23303234436944,0.0793013561123759,0.657137063687321,0.0311252065865772,5.72153958583452e-05,0.0481761495257987,0.657079848291463,0.0481761495257987,0.657079848291463,0.00932114608852179,0.00565811318852179,4.96584118653757,0.0554652668537495,0.0554652668537495,0.657079848291463,0.0542039956776727,0.658395981859199,2.03807023748049,24.7556889179059
"44","SWH_TR_CoreA_T2_A",5,9.077,0.213,1.647,2196.146,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,3.97920822181457,0.0933214853698125,0.722017841156116,0.0292588546174773,5.37846052409072e-05,0.0640626307523352,0.721964056550875,0.0640626307523352,0.721964056550875,0.011614157097257,0.00795112419725697,4.79105549198672,0.0750249204245853,0.0750249204245853,0.721964056550875,0.0736532001381353,0.723410153447617,2.76936032519389,27.2002217696304
"45","SWH_TR_CoreA_T1_B",5,8.692,0.187,1.245,1935.056,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,3.81043052374267,0.0819301303481453,0.54578762127466,0.0280178433772296,5.15033368683447e-05,0.0539122869709157,0.545736117937791,0.0539122869709157,0.545736117937791,0.0106755365157276,0.00701250361572763,4.43491321211242,0.0613081249793309,0.0613081249793309,0.545736117937791,0.0602758360146694,0.546829229567697,2.26637143415157,20.5607790317454
"46","SWH_TR_CoreA_T1_A",5,9.174,0.167,1.285,1484.752,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,4.02173143405606,0.0731675495622474,0.563322966536496,0.0295715249819034,5.4359366363345e-05,0.043596024580344,0.563268607170133,0.043596024580344,0.563268607170133,0.0090524944645026,0.0053894615645026,4.65481902330171,0.0495362524131419,0.0495362524131419,0.563268607170133,0.048457044578501,0.564396836446189,1.82198487615164,21.2213210503767
"47","SWH_TR_CoreA_T0_B",5,7.409,0.054,0.004,-2.306,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,3.24798432471346,0.0236589681219243,0.00175353452618365,0.0238822137116767,4.39010840839354e-05,-0.000223245589752421,0.00170963344209971,-0.000223245589752421,0.00170963344209971,0.00365461677629587,-8.41612370413051e-06,3.27098942659457,-5.44415530723506e-05,-5.44415530723506e-05,0.00170963344209971,-5.79221648109343e-05,0.00171305784473133,-0.00217787339689113,0.0644109749618979
"48","SWH_TR_CoreA_T0_A",5,7.515,0.056,0.005,11.775,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,3.29445298963716,0.0245352262005141,0.00219191815772956,0.0242238947284722,4.45291735579396e-05,0.00031133147204189,0.00214738898417162,0.00031133147204189,0.00214738898417162,0.00370600522341153,4.29723234115272e-05,3.31873789954205,0.000283342675607982,0.000283342675607982,0.00214738898417162,0.000279322921484078,0.00215169021290722,0.0105025418478013,0.0809035520053114
"49","SWH_UP_CoreC_T3_B",5,8.536,0.08,1.694,282.646,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,3.7420426772512,0.0350503231435915,0.742621871838774,0.0275149920694928,5.05789787745272e-05,0.00753533107409871,0.742571292859999,0.00753533107409871,0.742571292859999,0.0046935150540333,0.0010304821540333,4.51639225769252,0.00923063446754957,0.00923063446754957,0.742571292859999,0.00775175700962446,0.7440586661336,0.29146606356188,27.9766058466234
"50","SWH_UP_CoreC_T3_A",5,8.78,0.085,2.015,317.13,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,3.84900828330196,0.037240968340066,0.883343017565011,0.0283015030892862,5.20247696392161e-05,0.00893946525077981,0.883290992795372,0.00893946525077981,0.883290992795372,0.00481909233519696,0.00115605943519696,4.76608610705088,0.010926597972749,0.010926597972749,0.883290992795372,0.00916741505187445,0.885060228191527,0.344694805950479,33.2782645800014
"51","SWH_UP_CoreC_T2_B",5,9.445,0.091,1.813,315.941,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,4.14053339815342,0.0398697425758354,0.794789523992737,0.030445067958805,5.59651422827331e-05,0.00942467461703034,0.794733558850454,0.00942467461703034,0.794733558850454,0.00481476298830462,0.00115173008830462,4.97153595854048,0.0113549743548812,0.0113549743548812,0.794733558850454,0.00977368986887354,0.796325413351744,0.367490739069645,29.9418355420256
"52","SWH_UP_CoreC_T2_A",5,8.322,0.077,0.865,265.439,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,3.64822858014111,0.0337359360257069,0.379201841287213,0.0268251832242642,4.93109490817263e-05,0.00691075280144265,0.379152530338132,0.00691075280144265,0.379152530338132,0.00463084201669431,0.000967809116694308,4.05818214115067,0.00779020727385969,0.00779020727385969,0.379152530338132,0.00703818133038912,0.379911974374907,0.264635618022631,14.2846902364965
