,Sample Name,Corrected 29N2 g-1,Corrected 30N2 g-1,Del Value
1,MSM_TR_CoreC_T1_A,0.869273744,32.3419579,318.658
2,MSM_TR_CoreB_T1_B,0.394175314,27.3131563,123.648
3,MSM_TR_CoreB_T1_A,0.384631355,25.95569963,128.986
4,MSM_TR_CoreA_T1_B,0.471769696,19.87993088,251.358
5,MSM_TR_CoreA_T1_A,0.469592811,19.23354678,266.641
