"","Sample Name","Peak #","Area 28","Area 29","Area 30","Del Value","ID2","samplemass","atom15Nexcess","spikeconc","spikevol","mass15Nadded","porewaterNO3","porewatervol","massambient","tracerdilratio","Fn","Fn1","Fn2","rawN28mass","rawN29mass","rawN30mass","blank29mass","blank30mass","correct29mass","correct30mass","correct29perg","correct30perg","MF15N","MFexcess","N2Nmassnmoles","excess29Nperg","excessN29pergperlp","excessN30pergperlp","tracerdilcorrectedN29","tracerdilcorrectedN30","corrected29N2","corrected30N2"
"1","Gcrew_WC_CoreC_T6_B",5,19.369,0.148,0.106,38.844,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,6.24501923987414,0.0477261957088094,0.0341768826327673,0.0459192130286419,8.44102333467066e-05,0.0018069826801675,0.0340924723994206,0.0018069826801675,0.0340924723994206,0.00380477833817459,0.000141745438174589,6.32194692899438,0.00177924329382322,0.00177924329382322,0.0340924723994206,0.00171270279862502,0.0341607597581772,0.0643976252283007,1.28444456690746
"2","Gcrew_WC_CoreC_T6_A",5,18.472,0.138,0.054,18.887,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,5.95580543130544,0.0445014527555114,0.0174108647374475,0.0437926430412036,8.05011012638941e-05,0.00070880971430784,0.0173303636361836,0.00070880971430784,0.0173303636361836,0.00373195837061796,6.89254706179605e-05,6.01298565370999,0.00082315881117806,0.00082315881117806,0.0173303636361836,0.000789252641124126,0.0173650764239551,0.0296758993062671,0.652926873540711
"3","Gcrew_UP_CoreC_T6_B",5,14.922,0.124,0.041,135.787,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,4.81120228702576,0.0399868126208943,0.0132193602636175,0.0353764518980533,6.50301771903328e-05,0.00461036072284106,0.0131543300864272,0.00461036072284106,0.0131543300864272,0.00415835676821046,0.000495323868210456,4.86058264881712,0.00477778171153691,0.00477778171153691,0.0131543300864272,0.00475620291928818,0.0131806782622735,0.178833229765235,0.495593502661484
"4","Gcrew_UP_CoreC_T6_A",5,15.633,0.133,0.043,162.917,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,5.04044533930262,0.0428890812788625,0.0138642071057452,0.0370620608847518,6.81287200118263e-05,0.00582702039411064,0.0137960783857334,0.00582702039411064,0.0137960783857334,0.00425726257612506,0.00059422967612506,5.09318957348378,0.00600543952319638,0.00600543952319638,0.0137960783857334,0.00598380355019857,0.0138237119859934,0.224991013487466,0.519771570673352
"5","Gcrew_WC_CoreC_T5_B",5,23.172,0.188,0.42,107.429,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,7.47119550964756,0.0606251675220011,0.135417836846814,0.0549352059631209,0.000100983733135933,0.00568996155888016,0.135316853113678,0.00568996155888016,0.135316853113678,0.00405495312801403,0.000391920228014027,7.66120868223444,0.0059593179396947,0.0059593179396947,0.135316853113678,0.00569410743629284,0.135587893312409,0.214098439604611,5.09810478854659
"6","Gcrew_WC_CoreC_T5_A",5,16.812,0.129,0.133,46.895,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,5.42058255257185,0.0415991840975433,0.0428823150014911,0.0398571846475052,7.32668100069612e-05,0.00174199945003815,0.0428090481914841,0.00174199945003815,0.0428090481914841,0.00383415216294022,0.000171119262940223,5.5007349470341,0.00186880878989697,0.00186880878989697,0.0428090481914841,0.00178488987959343,0.0428947948864621,0.0671118594727129,1.61284428773098
"7","Gcrew_WC_CoreC_T4_B",5,19.634,0.144,0.018,0.994,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,6.33046144641896,0.0464362985274902,0.00580362157914917,0.0465474639167925,8.55651051437471e-05,-0.00011116538930233,0.00571805647400542,-0.00011116538930233,0.00571805647400542,0.00366666056384234,3.62766384233611e-06,6.37768238324277,4.63495918165482e-05,4.63495918165482e-05,0.00571805647400542,3.49369682763067e-05,0.0057295097640237,0.00131363000718913,0.215429567127291
"8","Gcrew_WC_CoreC_T4_A",5,19.149,0.143,0.031,18.793,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,6.17408608727089,0.0461138242321604,0.00999512605297912,0.0453976462535734,8.34514718548239e-05,0.000716177978587001,0.0099116745811243,0.000716177978587001,0.0099116745811243,0.00373161535414909,6.8582454149087e-05,6.22529585226308,0.000847984526266291,0.000847984526266291,0.0099116745811243,0.000828970304215906,0.0099315277050066,0.0311692834385181,0.373425441708248
"9","Gcrew_WC_CoreC_T3_B",5,17.991,0.133,0.033,8.549,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,5.80071976584107,0.0428890812788625,0.0106399728951068,0.0426523084102585,7.8404900002096e-05,0.000236772868604032,0.0105615679951047,0.000236772868604032,0.0105615679951047,0.00369423244173018,3.11995417301837e-05,5.84964533403409,0.000362709100365968,0.000362709100365968,0.0105615679951047,0.000341906726822313,0.010582722858098,0.012855692928519,0.397910379464487
"10","Gcrew_WC_CoreC_T3_A",5,19.102,0.152,0.317,83.548,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,6.15893218648747,0.0490160928901286,0.102208224477238,0.0452862206243542,8.32466455361035e-05,0.00372987226577432,0.102124977831702,0.00372987226577432,0.102124977831702,0.00396785760960264,0.000304824709602636,6.30519407569429,0.00381503692665031,0.00381503692665031,0.102124977831702,0.00361419671329015,0.10232953457131,0.135893796419709,3.84759049988126
"11","Gcrew_WC_CoreC_T2_B",5,17.211,0.143,0.531,129.04,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,5.54922949752046,0.0461138242321604,0.1712068365849,0.0408031171168339,7.50056547126938e-05,0.00531070711532653,0.171131830930188,0.00531070711532653,0.171131830930188,0.00413375668505475,0.000470723785054753,5.76201502446438,0.00538271666869707,0.00538271666869707,0.171131830930188,0.00504515555612473,0.171474608672925,0.18969784891029,6.44744528610198
"12","Gcrew_WC_CoreC_T2_A",5,17.555,0.148,0.448,151.87,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,5.66014315431827,0.0477261957088094,0.144445692636601,0.0416186578923955,7.65048090454558e-05,0.00610753781641389,0.144369187827556,0.00610753781641389,0.144369187827556,0.00421699172735149,0.000553958827351491,5.84771231249947,0.00642811269601012,0.00642811269601012,0.144369187827556,0.00614523052347547,0.144658359888974,0.231060667682678,5.43915433182543
"13","Gcrew_WC_CoreC_T1_B",5,15.836,0.117,0.016,3.207,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,5.10589729375016,0.0377294925535858,0.00515877473702148,0.0375433247726559,6.90133953884271e-05,0.00018616778092987,0.00508976134163305,0.00018616778092987,0.00508976134163305,0.00367473703766353,1.17041376635342e-05,5.14473681440714,0.00011988177613656,0.00011988177613656,0.00508976134163305,0.000109801865606506,0.00509995615398487,0.00412855014680463,0.191758351389831
"14","Gcrew_WC_CoreC_T1_A",5,17.456,0.13,0.032,14.275,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,5.62822323564681,0.0419216583928731,0.010317549474043,0.0413839528436147,7.60733663741086e-05,0.00053770554925843,0.0102414761076689,0.00053770554925843,0.0102414761076689,0.00371512839046495,5.20954904649502e-05,5.67599556617352,0.000587394937473104,0.000587394937473104,0.0102414761076689,0.000567458940742841,0.0102619898253297,0.0213364561719308,0.385850817432396
"15","Gcrew_WC_CoreC_T0_B",5,25.619,0.189,0.016,4.661,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,8.26016562064823,0.0609476418173309,0.00515877473702148,0.0607364509567234,0.000111647775729737,0.000211190860607467,0.00504712696129174,0.000211190860607467,0.00504712696129174,0.00368004342501109,1.70105250110885e-05,8.31972468503037,0.000281510770326246,0.000281510770326246,0.00504712696129174,0.000271678090135518,0.00505723637680899,0.0102150961890955,0.190152087768018
"16","Gcrew_WC_CoreC_T0_A",5,23.582,0.178,0.033,25.427,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,7.60338911222634,0.0574004245687032,0.0106399728951068,0.0559072167712031,0.00010277051591626,0.00149320779750007,0.0105372023791905,0.00149320779750007,0.0105372023791905,0.00375582297910085,9.27900791008506e-05,7.66539689555946,0.00141249259599061,0.00141249259599061,0.0105372023791905,0.00139278988561759,0.0105583084377576,0.0523688996992212,0.396992397259687
"17","Gcrew_UP_CoreC_T6_B",5,17.416,0.171,0.454,333.478,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,5.61532629880985,0.0551431045013946,0.146380233162985,0.041289122520875,7.58990461028572e-05,0.0138539819805197,0.146304334116882,0.0138539819805197,0.146304334116882,0.00487861430490341,0.00121558140490341,5.81227358436466,0.0140102645664875,0.0140102645664875,0.146304334116882,0.0137310940907747,0.146597382284068,0.51628913781313,5.51206157388094
"18","Gcrew_UP_CoreC_T6_A",5,16.876,0.167,0.347,350.693,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,5.44121765151097,0.0538532073200755,0.111880927109153,0.0400089131638887,7.35457224409634e-05,0.0138442941561867,0.111807381386712,0.0138442941561867,0.111807381386712,0.00494128526738626,0.00127825236738626,5.60254074785774,0.0142000489175812,0.0142000489175812,0.111807381386712,0.0139902005167232,0.112031332019419,0.526031539428792,4.21237808393016
"19","Gcrew_UP_CoreC_T5_B",5,16.599,0.171,0.481,401.54,"Gcr",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,5.35190636391506,0.0551431045013946,0.155085665531708,0.0393522131789161,7.23385545625475e-05,0.0157908913224785,0.155013326977146,0.0157908913224785,0.155013326977146,0.00512634696513325,0.00146331406513325,5.55775908230556,0.0161228934868443,0.0161228934868443,0.155013326977146,0.0158283848807799,0.15532381929191,0.595147271517324,5.84017560537583
