"","Sample Name","Peak #","Area 28","Area 29","Area 30","Del Value","ID2","samplemass","atom15Nexcess","spikeconc","spikevol","mass15Nadded","porewaterNO3","porewatervol","massambient","tracerdilratio","Fn","Fn1","Fn2","rawN28mass","rawN29mass","rawN30mass","blank29mass","blank30mass","correct29mass","correct30mass","correct29perg","correct30perg","MF15N","MFexcess","N2Nmassnmoles","excess29Nperg","excessN29pergperlp","excessN30pergperlp","tracerdilcorrectedN29","tracerdilcorrectedN30","corrected29N2","corrected30N2"
"1","SWH_WC_CoreC_T6_B",5,1.927,0.019,0.185,311.401,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.558960514051118,0.00553394142511301,0.0536625299140394,0.00410999965467356,7.5551388411096e-06,0.00142394177043945,0.0536549747751982,0.00142394177043945,0.0536549747751982,0.00479823174617129,0.00113519884617129,0.617789525406673,0.00139080025960961,0.00139080025960961,0.0536549747751982,0.00128466756025257,0.0537624459045615,0.241517501327483,10.1073398300576
"2","SWH_WC_CoreC_T6_A",5,2.304,0.019,0.063,101.319,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.668316047936572,0.00553394142511301,0.0182742669436999,0.00491408365561384,9.03323294754361e-06,0.000619857769499163,0.0182652337107523,0.000619857769499163,0.0182652337107523,0.00403267102134334,0.000369638121343336,0.691715536189734,0.000507478700679917,0.000507478700679917,0.0182652337107523,0.000471383049273235,0.0183018190470274,0.0886200132633681,3.44074198084114
"3","SWH_WC_CoreC_T5_B",5,1.983,0.017,0.092,185.113,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.575204306882909,0.00495142127510111,0.0266862310923871,0.00422943918796973,7.7746965863624e-06,0.000721982087131383,0.0266784563958008,0.000721982087131383,0.0266784563958008,0.00433816625935346,0.00067513335935346,0.606483194345735,0.000812401392426561,0.000812401392426561,0.0266784563958008,0.000759750820131983,0.0267318934508089,0.142833154184813,5.02559596875208
"4","SWH_WC_CoreC_T5_A",5,2.103,0.019,0.141,258.1,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.610012434379606,0.00553394142511301,0.0408995498263759,0.00448538104503295,8.24517746904697e-06,0.00104856038008006,0.0408913046489069,0.00104856038008006,0.0408913046489069,0.0046041087838222,0.000941075883822203,0.656057107459081,0.00122463363813142,0.00122463363813142,0.0408913046489069,0.00114391307743728,0.0409732100958886,0.215055658558209,7.70296349802705
"5","SWH_WC_CoreC_T4_B",5,1.831,0.015,0.045,81.559,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.531114012053761,0.00436890112508921,0.0130530478169285,0.00390524616902298,7.17875413496195e-06,0.000463654956066234,0.0130458690627935,0.000463654956066234,0.0130458690627935,0.00396060291351638,0.000297570013516376,0.548212103493205,0.000323811464148839,0.000323811464148839,0.0130458690627935,0.000297991599767041,0.0130719999907751,0.0560224207562038,2.45753599826572
"6","SWH_WC_CoreC_T4_A",5,2.277,0.021,0.162,280.644,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.660484219249816,0.0061164615751249,0.0469909721409426,0.00485649673777462,8.92737474893958e-06,0.00125996483735028,0.0469820447661936,0.00125996483735028,0.0469820447661936,0.00468622357733074,0.00102319067733074,0.713168574613053,0.00144727642743749,0.00144727642743749,0.0469820447661936,0.00135457285261004,0.0470761499900237,0.254659696290688,8.85031619812445
"7","SWH_WC_CoreB_T6_B",5,1.969,0.03,0.465,1092.034,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.571143358674961,0.00873780225017843,0.134881494108261,0.00419957930464568,7.7198071500492e-06,0.00453822294553274,0.134873774301111,0.00453822294553274,0.134873774301111,0.00763265746179901,0.00396962456179901,0.714328198311611,0.00560721572820244,0.00560721572820244,0.134873774301111,0.00534254070273682,0.135143927011206,1.00439765211452,25.4070582781068
"8","SWH_WC_CoreB_T6_A",5,2.573,0.029,0.313,529.508,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.746344267075,0.00844654217517248,0.0907911992599693,0.00548781998519723,1.00878942595615e-05,0.00295872218997525,0.0907811113657097,0.00295872218997525,0.0907811113657097,0.00559179219392473,0.00192875929392473,0.845075770324004,0.00322978092817599,0.00322978092817599,0.0907811113657097,0.00305108804952742,0.0909629462953541,0.573604553311155,17.1010339035266
"9","SWH_WC_CoreB_T5_B",5,2.086,0.023,0.22,481.735,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.60508128298424,0.0066989817251368,0.0638149004383171,0.00444912261528232,8.17852601066665e-06,0.00224985910985447,0.0638067219123064,0.00224985910985447,0.0638067219123064,0.00541808318443896,0.00175505028443896,0.675190898485285,0.00234850992320264,0.00234850992320264,0.0638067219123064,0.00222299172992296,0.063934527031843,0.417922445225516,12.0196910819865
"10","SWH_WC_CoreB_T5_A",5,2.669,0.028,0.259,424.924,"SWH",1,99.9,1,0.1,100,0,0,0,99.9,0.999,1.001001001001,1.00200300400501,0.774190769072358,0.00815528210016653,0.0751275418796551,0.00569257347084781,1.04642789657092e-05,0.00246270862931873,0.0751170776006894,0.00246270862931873,0.0751170776006894,0.00521143178587789,0.00154839888587789,0.856961913234222,0.00263034232904046,0.00263034232904046,0.0751170776006894,0.00248244022952889,0.0752675374079679,0.466698763151431,14.150297032698
