Row,Identifier 1,Identifier 2,Method,Ref  Name,Rt,Peak Nr,Area 28,Ampl  28,Area 29,Ampl  29,Area 30,Ampl  30,d 15N/14N,AT% 15N/14N,Area All,rArea All,rArea 28,BGD 28,rArea 29,BGD 29,rArea 30,BGD 30,rR 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,rR 30N2/28N2,rd 30N2/28N2,d 30N2/28N2
26,GWI_TR_CoreC_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.3,6,11.219,801,0.098,705,1.096,26375,196.224,0.438068,12.413,386316,11219,22.2,9850,24.3,365247,737.0,0.8779517,196.224,196.224,32.5555424,,
25,GWI_TR_CoreC_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,85.301,4387,0.626,3221,0.052,976,-0.02,0.366465,85.979,165259,85301,22.0,62630,27.8,17329,720.2,0.7342243,-0.02,-0.02,0.2031466,,
25,GWI_TR_CoreC_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.352,4390,0.627,3224,0.05,934,0.205,0.366547,86.029,164727,85352,22.1,62682,30.3,16693,833.5,0.7343893,0.205,0.205,0.1955796,,
25,GWI_TR_CoreC_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.344,4387,0.627,3221,0.05,926,0,0.366472,86.02,164606,85344,22.1,62663,32.8,16599,876.7,0.7342387,0,0,0.1944964,,
25,GWI_TR_CoreC_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.378,4387,0.627,3219,0.05,926,-0.433,0.366314,86.054,164691,85378,22.3,62661,34.8,16653,903.0,0.7339208,-0.433,-0.433,0.1950451,,
25,GWI_TR_CoreC_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.5,5,13.081,932,0.098,702,0.016,356,25.242,0.375688,13.196,28168,13081,21.7,9847,25.7,5239,733.5,0.7527722,25.242,25.242,0.4005076,,
25,GWI_TR_CoreC_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.1,6,11.908,848,0.09,639,0.014,325,25.02,0.375607,12.012,25687,11908,22.5,8962,25.6,4816,709.0,0.7526096,25.02,25.02,0.404453,,
24,GWI_TR_CoreC_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,85.44,4394,0.627,3226,0.053,983,-0.104,0.366434,86.12,165695,85440,22.2,62721,32.2,17534,722.6,0.7340942,-0.104,-0.104,0.2052235,,
24,GWI_TR_CoreC_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.515,4395,0.628,3226,0.051,941,-0.016,0.366466,86.193,165145,85515,22.3,62782,34.1,16848,831.2,0.7341583,-0.016,-0.016,0.1970234,,
24,GWI_TR_CoreC_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,85.493,4392,0.628,3225,0.05,933,0,0.366472,86.171,165021,85493,22.4,62766,35.5,16761,871.9,0.7341702,0,0,0.1960544,,
24,GWI_TR_CoreC_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.515,4393,0.627,3223,0.05,931,-0.545,0.366273,86.193,165025,85515,22.4,62749,36.6,16761,896.6,0.7337698,-0.545,-0.545,0.1959984,,
24,GWI_TR_CoreC_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.5,5,15.433,1101,0.12,857,0.021,462,59.255,0.388103,15.574,34286,15433,21.6,12002,25.8,6851,723.2,0.7776735,59.255,59.255,0.4438771,,
24,GWI_TR_CoreC_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.3,6,14.121,1010,0.11,786,0.019,423,59.257,0.388104,14.249,31365,14121,23.6,10981,26.5,6263,705.2,0.7776748,59.257,59.257,0.4435513,,
22,GWI_TR_CoreB_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,85.44,4396,0.627,3227,0.053,983,0.484,0.366649,86.119,165690,85440,23.7,62726,32.9,17525,715.7,0.7341537,0.484,0.484,0.2051124,,
22,GWI_TR_CoreB_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.52,4393,0.628,3225,0.051,941,0.422,0.366626,86.199,165148,85520,23.8,62781,33.8,16847,824.4,0.7341085,0.422,0.422,0.1969898,,
22,GWI_TR_CoreB_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.517,4399,0.628,3228,0.05,933,0,0.366472,86.195,164997,85517,23.8,62752,34.2,16727,864.7,0.7337986,0,0,0.1955986,,
22,GWI_TR_CoreB_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.543,4398,0.628,3226,0.05,933,-0.092,0.366438,86.221,165086,85543,23.9,62766,32.1,16777,887.5,0.733731,-0.092,-0.092,0.1961283,,
22,GWI_TR_CoreB_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,352,5,14.073,999,0.124,878,1.944,46436,196.355,0.438115,16.14,674330,14073,22.7,12354,25.3,647903,743.3,0.8778837,196.355,196.355,46.0386952,,
22,GWI_TR_CoreB_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.7,6,12.997,926,0.114,813,1.781,42713,194.033,0.437269,14.892,618124,12997,24.1,11387,26.4,593740,762.7,0.8761801,194.033,194.033,45.6840903,,
21,GWI_TR_CoreB_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,85.498,4395,0.628,3226,0.053,990,0.038,0.366486,86.178,165906,85498,23.6,62754,27.3,17654,711.4,0.7339875,0.038,0.038,0.2064902,,
21,GWI_TR_CoreB_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.57,4400,0.628,3229,0.051,947,0.017,0.366478,86.249,165333,85570,23.7,62806,26.8,16957,821.2,0.7339724,0.017,0.017,0.1981659,,
21,GWI_TR_CoreB_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.562,4403,0.628,3232,0.051,941,0,0.366472,86.24,165220,85562,23.8,62799,26.6,16860,862.2,0.7339596,0,0,0.1970479,,
21,GWI_TR_CoreB_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.64,4407,0.629,3235,0.051,944,0.041,0.366487,86.319,165437,85640,23.8,62859,26.5,16938,887.7,0.7339899,0.041,0.041,0.1977857,,
21,GWI_TR_CoreB_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,352.2,5,15.75,1120,0.14,999,1.853,44343,213.057,0.444205,17.743,647367,15750,22.8,14023,24.7,617594,725.2,0.8903347,213.057,213.057,39.2128617,,
21,GWI_TR_CoreB_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.7,6,14.331,1024,0.128,913,1.69,40596,212.925,0.444156,16.148,590402,14331,24.7,12758,26.4,563313,753.5,0.8902378,212.925,212.925,39.3080117,,
20,GWI_TR_CoreB_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,85.562,4395,0.628,3226,0.053,996,-0.008,0.366469,86.243,166136,85562,23.9,62815,28.6,17759,723.5,0.7341533,-0.008,-0.008,0.2075567,,
20,GWI_TR_CoreB_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.641,4404,0.629,3234,0.051,956,0.261,0.366567,86.321,165635,85641,24.0,62890,30.8,17104,834.9,0.7343508,0.261,0.261,0.1997203,,
20,GWI_TR_CoreB_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.634,4403,0.629,3232,0.051,947,0,0.366472,86.313,165484,85634,24.1,62869,33.4,16982,877.0,0.7341592,0,0,0.1983125,,
20,GWI_TR_CoreB_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.623,4396,0.628,3226,0.051,945,-0.386,0.366331,86.302,165443,85623,24.1,62837,35.2,16983,901.6,0.7338757,-0.386,-0.386,0.1983472,,
20,GWI_TR_CoreB_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,352.4,5,15.702,1117,0.115,822,0.009,203,0.801,0.366765,15.827,30364,15702,23.0,11537,26.4,3124,757.4,0.7347476,0.801,0.801,0.198954,,
20,GWI_TR_CoreB_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.7,6,14.18,1016,0.104,746,0.009,184,0.524,0.366663,14.293,27482,14180,25.1,10416,27.4,2886,725.9,0.7345441,0.524,0.524,0.2035461,,
19,GWI_TR_CoreB_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,85.626,4405,0.629,3234,0.054,1011,0.19,0.366541,86.309,166531,85626,24.5,62875,35.3,18030,733.9,0.7342928,0.19,0.19,0.2105674,,
19,GWI_TR_CoreB_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.609,4400,0.628,3230,0.052,964,-0.05,0.366454,86.29,165737,85609,24.7,62847,38.4,17280,843.3,0.734117,-0.05,-0.05,0.2018524,,
19,GWI_TR_CoreB_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.644,4406,0.629,3235,0.052,957,0,0.366472,86.324,165691,85644,24.7,62876,40.0,17171,883.1,0.7341534,0,0,0.2004922,,
19,GWI_TR_CoreB_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.625,4403,0.628,3230,0.051,955,-0.644,0.366237,86.305,165585,85625,24.8,62822,40.4,17138,906.6,0.7336808,-0.644,-0.644,0.2001501,,
19,GWI_TR_CoreB_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,352,5,15.012,1067,0.11,786,0.009,195,2.006,0.367204,15.132,29096,15012,23.7,11043,27.5,3040,745.7,0.735626,2.006,2.006,0.2024879,,
19,GWI_TR_CoreB_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.7,6,13.65,975,0.1,717,0.008,178,1.879,0.367158,13.759,26499,13650,25.5,10040,28.2,2809,719.7,0.7355329,1.879,1.879,0.2057747,,
17,GWI_TR_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,85.522,4397,0.628,3226,0.055,1022,-0.188,0.366404,86.204,166532,85522,25.0,62755,32.0,18255,754.4,0.7337884,-0.188,-0.188,0.2134563,,
17,GWI_TR_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.605,4403,0.628,3230,0.053,979,-0.108,0.366432,86.285,165966,85605,25.1,62821,29.4,17541,859.8,0.7338465,-0.108,-0.108,0.2049102,,
17,GWI_TR_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.6,4401,0.628,3230,0.052,970,0,0.366472,86.28,165842,85600,25.1,62824,28.3,17419,898.2,0.7339261,0,0,0.2034901,,
17,GWI_TR_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.643,4398,0.629,3228,0.052,970,0.026,0.366482,86.324,165913,85643,25.1,62858,27.9,17412,922.1,0.7339452,0.026,0.026,0.2033126,,
17,GWI_TR_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,352.2,5,11.199,791,0.09,639,0.836,19952,99.741,0.402877,12.126,299003,11199,23.9,9039,25.8,278765,780.9,0.8071288,99.741,99.741,24.8922966,,
17,GWI_TR_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417,6,10.26,727,0.083,588,0.766,18333,99.058,0.402628,11.109,273985,10260,25.2,8276,26.9,255450,764.4,0.8066274,99.058,99.058,24.8988395,,
16,GWI_TR_CoreA_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,85.742,4410,0.629,3237,0.055,1039,0.17,0.366534,86.427,167153,85742,25.4,62942,27.2,18469,772.2,0.7340828,0.17,0.17,0.215407,,
16,GWI_TR_CoreA_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.792,4417,0.63,3242,0.053,994,-0.006,0.36647,86.475,166546,85792,25.6,62967,27.5,17788,883.8,0.733954,-0.006,-0.006,0.2073342,,
16,GWI_TR_CoreA_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.767,4405,0.629,3233,0.053,983,0,0.366472,86.45,166382,85767,25.6,62950,27.5,17665,923.4,0.7339583,0,0,0.205969,,
16,GWI_TR_CoreA_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.765,4410,0.629,3236,0.053,985,-0.024,0.366463,86.448,166428,85765,25.7,62947,27.8,17717,947.0,0.733941,-0.024,-0.024,0.2065705,,
16,GWI_TR_CoreA_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,352.2,5,14.422,1026,0.106,754,0.009,191,1.417,0.366989,14.537,27981,14422,24.7,10600,26.4,2958,785.3,0.7349981,1.417,1.417,0.2051074,,
16,GWI_TR_CoreA_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.7,6,12.901,918,0.095,674,0.008,171,0.721,0.366735,13.004,25060,12901,25.9,9476,27.4,2683,755.3,0.7344875,0.721,0.721,0.207934,,
15,GWI_TR_CoreA_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,85.762,4409,0.63,3236,0.057,1066,0.116,0.366514,86.449,167751,85762,26.1,62951,27.9,19039,823.1,0.7340179,0.116,0.116,0.2219944,,
15,GWI_TR_CoreA_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.838,4415,0.63,3241,0.055,1019,0.019,0.366479,86.523,167115,85838,26.2,63000,28.1,18276,931.2,0.7339463,0.019,0.019,0.212917,,
15,GWI_TR_CoreA_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.88,4416,0.63,3241,0.054,1010,0,0.366472,86.565,167039,85880,26.2,63030,28.2,18128,967.5,0.7339326,0,0,0.2110892,,
15,GWI_TR_CoreA_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.846,4416,0.63,3241,0.054,1007,-0.032,0.36646,86.53,166979,85846,26.2,63003,28.4,18131,987.8,0.7339093,-0.032,-0.032,0.2112008,,
15,GWI_TR_CoreA_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,352.4,5,16.436,1168,0.121,859,0.01,224,1.223,0.366918,16.567,31952,16436,24.9,12077,26.5,3440,822.2,0.73483,1.223,1.223,0.2092778,,
15,GWI_TR_CoreA_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417,6,14.782,1053,0.109,774,0.009,200,0.166,0.366533,14.9,28766,14782,26.4,10851,28.0,3133,786.2,0.7340542,0.166,0.166,0.2119318,,
13,STD_30_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,85.849,4411,0.63,3238,0.057,1063,0.14,0.366523,86.536,167851,85849,26.6,63016,28.5,18986,811.6,0.7340295,0.14,0.14,0.2211513,,
13,STD_30_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.797,4415,0.63,3240,0.055,1014,0.017,0.366478,86.481,166941,85797,26.6,62969,28.6,18175,919.6,0.7339389,0.017,0.017,0.2118382,,
13,STD_30_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.786,4410,0.63,3237,0.054,1003,0,0.366472,86.47,166774,85786,26.7,62961,28.7,18027,955.5,0.7339266,0,0,0.2101389,,
13,STD_30_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.803,4411,0.63,3237,0.054,1003,0.018,0.366478,86.487,166832,85803,26.7,62974,28.9,18055,976.1,0.7339395,0.018,0.018,0.2104269,,
13,STD_30_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.7,5,81.024,5776,0.595,4242,0.062,1267,1.039,0.366851,81.682,161275,81024,24.5,59528,26.3,20723,956.0,0.7346891,1.039,1.039,0.2557581,,
13,STD_30_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.3,6,74.481,5315,0.547,3904,0.055,1117,1.018,0.366844,75.083,147677,74481,30.4,54719,30.7,18478,913.0,0.7346739,1.018,1.018,0.2480846,,
12,STD_30_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,85.727,4405,0.629,3233,0.056,1052,0.122,0.366516,86.413,167370,85727,27.1,62926,29.2,18717,785.1,0.7340299,0.122,0.122,0.218328,,
12,STD_30_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.787,4414,0.63,3240,0.054,1005,0.006,0.366474,86.471,166749,85787,27.3,62963,29.4,17998,894.9,0.7339449,0.006,0.006,0.2097998,,
12,STD_30_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.786,4412,0.63,3238,0.054,996,0,0.366472,86.47,166616,85786,27.3,62962,29.5,17867,932.2,0.7339405,0,0,0.2082784,,
12,STD_30_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.796,4414,0.63,3240,0.054,994,-0.03,0.366461,86.479,166661,85796,27.4,62967,29.7,17898,953.9,0.7339186,-0.03,-0.03,0.2086114,,
12,STD_30_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.5,5,81.217,5789,0.597,4253,0.062,1262,1.118,0.36688,81.875,161563,81217,25.1,59675,27.1,20671,938.9,0.7347608,1.118,1.118,0.2545193,,
12,STD_30_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.1,6,74.802,5328,0.55,3915,0.055,1112,1.092,0.366871,75.407,148231,74802,31.5,54961,31.8,18468,898.0,0.734742,1.092,1.092,0.2468952,,
11,STD_20_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,85.663,4404,0.629,3233,0.056,1048,0.146,0.366525,86.348,167235,85663,27.2,62882,29.9,18690,779.8,0.7340617,0.146,0.146,0.2181839,,
11,STD_20_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.776,4405,0.63,3233,0.054,999,0.023,0.36648,86.46,166661,85776,27.3,62957,30.1,17927,891.3,0.7339713,0.023,0.023,0.2089963,,
11,STD_20_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.654,4408,0.629,3236,0.053,991,0,0.366472,86.335,166286,85654,27.4,62866,30.2,17766,928.7,0.7339545,0,0,0.2074195,,
11,STD_20_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.759,4409,0.629,3236,0.053,989,-0.016,0.366466,86.442,166529,85759,27.4,62942,30.3,17828,950.6,0.7339429,-0.016,-0.016,0.2078812,,
11,STD_20_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.7,5,53.407,3803,0.392,2794,0.038,798,1.011,0.366841,53.838,105419,53407,25.0,39238,27.3,12774,901.9,0.7346965,1.011,1.011,0.2391809,,
11,STD_20_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.3,6,49.052,3490,0.36,2564,0.035,709,0.977,0.366829,49.447,96666,49052,30.1,36037,31.1,11577,848.9,0.7346713,0.977,0.977,0.2360259,,
10,STD_20_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,85.646,4408,0.629,3235,0.055,1037,0.142,0.366524,86.33,167000,85646,27.2,62870,30.0,18484,752.0,0.7340645,0.142,0.142,0.2158227,,
10,STD_20_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.626,4403,0.628,3232,0.053,989,0.001,0.366472,86.307,166198,85626,27.4,62846,30.2,17726,862.8,0.7339612,0.001,0.001,0.2070201,,
10,STD_20_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.646,4405,0.629,3233,0.053,982,0,0.366472,86.327,166115,85646,27.5,62861,30.3,17609,902.0,0.7339604,0,0,0.2055984,,
10,STD_20_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.637,4405,0.629,3233,0.053,981,-0.017,0.366466,86.319,166144,85637,27.5,62853,30.4,17653,924.8,0.7339482,-0.017,-0.017,0.20614,,
10,STD_20_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,352,5,54.352,3865,0.399,2839,0.039,808,1.015,0.366843,54.791,107261,54352,25.0,39933,27.6,12975,885.9,0.7347055,1.015,1.015,0.2387225,,
10,STD_20_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.5,6,49.834,3553,0.366,2610,0.035,718,0.948,0.366818,50.235,98162,49834,29.9,36611,31.2,11717,835.5,0.7346565,0.948,0.948,0.2351191,,
9,STD_10_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,85.64,4405,0.629,3234,0.055,1037,0.15,0.366527,86.324,166953,85640,28.2,62865,31.1,18449,752.7,0.7340616,0.15,0.15,0.215423,,
9,STD_10_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.786,4414,0.63,3239,0.053,992,0.053,0.366492,86.469,166529,85786,28.4,62966,31.3,17777,863.6,0.7339908,0.053,0.053,0.2072201,,
9,STD_10_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.763,4404,0.629,3232,0.053,982,0,0.366472,86.445,166341,85763,28.5,62946,31.4,17632,902.4,0.7339515,0,0,0.2055932,,
9,STD_10_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.676,4403,0.629,3231,0.053,981,-0.03,0.366461,86.358,166224,85676,28.4,62880,31.4,17667,924.1,0.7339293,-0.03,-0.03,0.2062088,,
9,STD_10_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,352.2,5,29.076,2063,0.214,1515,0.019,407,0.934,0.366813,29.308,56725,29076,26.0,21360,28.6,6289,845.8,0.734637,0.934,0.934,0.216302,,
9,STD_10_B_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.7,6,26.351,1873,0.194,1375,0.017,364,0.78,0.366757,26.562,51533,26351,28.8,19356,30.8,5826,788.4,0.7345237,0.78,0.78,0.2211003,,
8,STD_10_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,85.582,4403,0.628,3232,0.055,1022,0.162,0.366531,86.265,166625,85582,29.2,62825,32.3,18218,723.7,0.7340967,0.162,0.162,0.212868,,
8,STD_10_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,85.723,4409,0.629,3236,0.053,979,0.012,0.366476,86.405,166174,85723,29.4,62920,32.6,17531,835.7,0.7339863,0.012,0.012,0.2045116,,
8,STD_10_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,85.735,4407,0.629,3235,0.052,972,0,0.366472,86.417,166087,85735,29.4,62928,32.7,17424,876.2,0.7339778,0,0,0.2032358,,
8,STD_10_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,85.83,4405,0.63,3233,0.052,971,-0.007,0.36647,86.513,166321,85830,29.5,62997,32.8,17494,901.4,0.7339727,-0.007,-0.007,0.2038214,,
8,STD_10_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,356.6,5,56.619,4239,0.415,3102,0.04,868,-1.327,0.365987,57.074,111498,56619,26.6,41502,29.5,13377,845.0,0.7330035,-1.327,-1.327,0.2362718,,
8,STD_10_A_new,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417,6,30.955,2206,0.227,1620,0.02,429,0.767,0.366752,31.203,60475,30955,32.3,22738,33.8,6782,811.3,0.7345409,0.767,0.767,0.2191079,,
