Row,Identifier 1,Identifier 2,Method,Ref  Name,Rt,Peak Nr,Area 28,Ampl  28,Area 29,Ampl  29,Area 30,Ampl  30,d 15N/14N,AT% 15N/14N,Area All,rArea All,rArea 28,BGD 28,rArea 29,BGD 29,rArea 30,BGD 30,rR 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,rR 30N2/28N2,rd 30N2/28N2,d 30N2/28N2
102,GWI_WC_CoreB_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,84.14,4332,0.618,3179,0.039,734,0,0.366472,84.797,158990,84140,14.1,61750,17.3,13099,801.7,0.7338954,0,0,0.1556818,,
102,GWI_WC_CoreB_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,84.11,4322,0.617,3172,0.039,734,0.224,0.366554,84.767,158957,84110,14.0,61742,17.2,13105,823.2,0.73406,0.224,0.224,0.1558138,,
102,GWI_WC_CoreB_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.7,5,3.683,628,0.043,728,0.953,48614,573.019,0.57526,4.679,325609,3683,13.7,4252,16.4,317674,657.4,1.1544317,573.019,573.019,86.2503116,,
102,GWI_WC_CoreB_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.3,6,3.369,575,0.039,667,0.898,48613,571.339,0.574649,4.306,306565,3369,14.1,3885,16.0,299311,654.6,1.1531988,571.339,571.339,88.8404554,,
101,GWI_WC_CoreB_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,84.057,4329,0.617,3178,0.041,776,0.333,0.366594,84.715,159502,84057,13.8,61710,16.6,13735,647.2,0.7341403,0.333,0.333,0.1634068,,
101,GWI_WC_CoreB_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,84.048,4329,0.617,3177,0.04,740,0.08,0.366501,84.704,158908,84048,14.0,61687,17.9,13174,744.6,0.7339543,0.08,0.08,0.1567418,,
101,GWI_WC_CoreB_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,84.104,4326,0.617,3175,0.039,734,0,0.366472,84.761,158949,84104,14.1,61724,17.3,13121,781.1,0.7338959,0,0,0.1560056,,
101,GWI_WC_CoreB_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.5,4,84.086,4322,0.617,3173,0.039,734,0.219,0.366552,84.743,158896,84086,14.2,61724,17.0,13085,803.3,0.7340569,0.219,0.219,0.1556151,,
101,GWI_WC_CoreB_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.7,5,3.337,568,0.04,688,0.912,48633,638.232,0.598965,4.289,311257,3337,13.7,4012,16.3,303908,640.4,1.2022916,638.232,638.232,91.0721893,,
101,GWI_WC_CoreB_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.3,6,3.066,523,0.037,633,0.851,48623,634.599,0.597645,3.953,290375,3066,14.4,3677,16.2,283632,642.4,1.1996252,634.599,634.599,92.5235342,,
100,GWI_WC_CoreA_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,84.008,4319,0.617,3171,0.041,775,0.319,0.366589,84.666,159392,84008,13.6,61672,16.5,13711,656.7,0.7341236,0.319,0.319,0.1632161,,
100,GWI_WC_CoreA_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,84.119,4327,0.617,3176,0.04,741,0.135,0.366521,84.777,159073,84119,13.8,61743,17.7,13211,752.8,0.7339885,0.135,0.135,0.1570527,,
100,GWI_WC_CoreA_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,84.177,4328,0.618,3176,0.039,736,0,0.366472,84.834,159110,84177,13.9,61777,17.3,13157,788.7,0.7338894,0,0,0.1562967,,
100,GWI_WC_CoreA_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,84.197,4323,0.618,3174,0.039,736,0.246,0.366562,84.855,159161,84197,14.0,61807,17.0,13157,810.0,0.7340699,0.246,0.246,0.1562654,,
100,GWI_WC_CoreA_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.1,5,7.019,1203,0.073,1262,0.888,48624,425.107,0.52145,7.981,310306,7019,13.7,7341,16.3,295945,642.3,1.045871,425.107,425.107,42.1607746,,
100,GWI_WC_CoreA_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.9,6,6.393,1096,0.067,1149,0.816,47059,424.432,0.521204,7.276,285083,6393,14.6,6683,16.4,272006,644.4,1.0453754,424.432,424.432,42.5456476,,
99,GWI_WC_CoreA_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.969,4324,0.616,3175,0.042,796,0.375,0.366609,84.627,159657,83969,13.6,61649,17.7,14040,834.2,0.7341909,0.375,0.375,0.1672008,,
99,GWI_WC_CoreA_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,84.144,4331,0.618,3180,0.04,758,0.094,0.366506,84.802,159380,84144,13.8,61760,19.1,13476,948.3,0.7339847,0.094,0.094,0.1601499,,
99,GWI_WC_CoreA_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,84.167,4327,0.618,3176,0.04,742,0,0.366472,84.824,159205,84167,13.9,61771,18.7,13267,992.3,0.7339156,0,0,0.1576257,,
99,GWI_WC_CoreA_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,84.121,4323,0.618,3174,0.04,737,0.24,0.36656,84.778,159062,84121,13.9,61753,18.3,13188,1008.7,0.7340918,0.24,0.24,0.1567771,,
99,GWI_WC_CoreA_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.5,5,3.725,636,0.047,800,0.78,45147,702.152,0.62219,4.551,268312,3725,13.5,4653,16.8,259934,713.8,1.249236,702.152,702.152,69.781265,,
99,GWI_WC_CoreA_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.1,6,3.423,584,0.043,734,0.712,41239,697.812,0.620614,4.178,245029,3423,13.9,4265,16.3,237340,684.0,1.246051,697.812,697.812,69.3358337,,
98,GWI_WC_CoreA_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,84.104,4333,0.617,3181,0.042,802,0.394,0.366616,84.764,159987,84104,13.8,61749,17.8,14134,855.2,0.7341927,0.394,0.394,0.1680482,,
98,GWI_WC_CoreA_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,84.205,4325,0.618,3175,0.041,761,0.118,0.366515,84.863,159562,84205,13.9,61805,19.2,13553,978.7,0.7339901,0.118,0.118,0.1609491,,
98,GWI_WC_CoreA_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,84.215,4330,0.618,3177,0.04,748,0,0.366472,84.873,159367,84215,14.1,61806,18.9,13346,1023.0,0.7339033,0,0,0.1584719,,
98,GWI_WC_CoreA_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,84.248,4331,0.618,3179,0.04,739,0.279,0.366574,84.906,159325,84248,14.1,61847,18.7,13230,1042.5,0.734108,0.279,0.279,0.1570331,,
98,GWI_WC_CoreA_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.5,5,3.817,651,0.038,651,0.511,29501,356.953,0.496636,4.366,177791,3817,13.7,3801,17.2,170172,738.5,0.9958725,356.953,356.953,44.5805303,,
98,GWI_WC_CoreA_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.3,6,3.499,599,0.035,598,0.466,26964,355.634,0.496155,4,162204,3499,14.5,3481,16.9,155224,711.1,0.9949042,355.634,355.634,44.3590778,,
97,GWI_WC_CoreA_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,84.096,4329,0.617,3178,0.042,783,0.368,0.366606,84.755,159678,84096,13.8,61736,16.5,13846,661.3,0.7341131,0.368,0.368,0.1646471,,
97,GWI_WC_CoreA_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,84.112,4327,0.617,3176,0.04,747,0.116,0.366514,84.769,159153,84112,14.0,61732,18.0,13309,761.1,0.7339285,0.116,0.116,0.1582287,,
97,GWI_WC_CoreA_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,84.201,4325,0.618,3174,0.04,741,0,0.366472,84.858,159225,84201,14.1,61790,17.5,13234,798.2,0.7338433,0,0,0.1571695,,
97,GWI_WC_CoreA_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,84.205,4331,0.618,3179,0.04,742,0.308,0.366585,84.863,159268,84205,14.1,61813,17.4,13250,820.0,0.7340696,0.308,0.308,0.1573515,,
97,GWI_WC_CoreA_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.3,5,3.931,671,0.043,738,0.765,44214,489.397,0.544845,4.738,263130,3931,13.7,4296,16.6,254903,655.9,1.0929839,489.397,489.397,64.8479824,,
97,GWI_WC_CoreA_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.1,6,3.612,618,0.039,677,0.697,40385,485.61,0.543467,4.348,239848,3612,14.1,3938,16.3,232299,666.9,1.0902047,485.61,485.61,64.3177389,,
96,GWI_TR_CoreC_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,84.178,4329,0.618,3178,0.041,781,0.391,0.366615,84.838,159784,84178,13.5,61797,16.0,13809,645.1,0.7341227,0.391,0.391,0.1640413,,
96,GWI_TR_CoreC_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,84.168,4332,0.618,3179,0.04,746,0.104,0.36651,84.826,159218,84168,13.7,61772,17.5,13277,742.7,0.7339115,0.104,0.104,0.1577465,,
96,GWI_TR_CoreC_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,84.305,4338,0.619,3183,0.04,739,0,0.366472,84.963,159379,84305,13.8,61866,16.8,13207,778.7,0.7338354,0,0,0.1566629,,
96,GWI_TR_CoreC_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,84.323,4334,0.619,3181,0.04,740,0.193,0.366542,84.981,159442,84323,13.8,61891,16.3,13228,800.7,0.7339769,0.193,0.193,0.156878,,
96,GWI_TR_CoreC_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.5,5,3.982,679,0.033,558,0.394,22737,117.826,0.409475,4.409,138421,3982,13.5,3267,15.8,131171,656.7,0.8203,117.826,117.826,32.9375824,,
96,GWI_TR_CoreC_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.3,6,3.655,625,0.03,513,0.36,20813,117.55,0.409374,4.045,126598,3655,14.2,2997,15.7,119946,639.9,0.8200975,117.55,117.55,32.8182761,,
95,GWI_TR_CoreC_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,84.212,4337,0.618,3183,0.042,785,0.202,0.366546,84.872,159903,84212,13.7,61814,15.9,13877,667.4,0.7340305,0.202,0.202,0.1647811,,
95,GWI_TR_CoreC_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,84.278,4331,0.619,3179,0.04,749,0.106,0.366511,84.937,159482,84278,13.8,61857,16.6,13347,768.8,0.7339604,0.106,0.106,0.1583639,,
95,GWI_TR_CoreC_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,84.296,4330,0.619,3178,0.04,740,0,0.366472,84.954,159390,84296,13.8,61863,16.1,13231,808.2,0.7338825,0,0,0.1569634,,
95,GWI_TR_CoreC_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,84.386,4342,0.619,3186,0.04,743,0.02,0.366479,85.045,159582,84386,13.9,61930,15.6,13266,830.1,0.7338975,0.02,0.02,0.157207,,
95,GWI_TR_CoreC_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.5,5,3.865,660,0.033,558,0.385,22276,149.265,0.420943,4.283,135449,3865,13.5,3260,14.8,128324,654.9,0.8434257,149.265,149.265,33.2021482,,
95,GWI_TR_CoreC_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.3,6,3.561,609,0.03,514,0.352,20381,147.925,0.420454,3.943,123931,3561,14.0,3000,15.0,117370,638.0,0.842442,147.925,147.925,32.960717,,
94,GWI_TR_CoreC_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,84.233,4336,0.618,3183,0.042,786,0.221,0.366553,84.893,159956,84233,14.0,61832,15.4,13891,652.1,0.7340596,0.221,0.221,0.1649064,,
94,GWI_TR_CoreC_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,84.317,4333,0.619,3180,0.04,750,0.13,0.36652,84.976,159569,84317,14.1,61888,15.9,13364,751.5,0.7339927,0.13,0.13,0.1585004,,
94,GWI_TR_CoreC_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,84.336,4341,0.619,3185,0.04,744,0,0.366472,84.995,159500,84336,14.2,61894,16.3,13270,790.1,0.7338971,0,0,0.1573447,,
94,GWI_TR_CoreC_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,84.351,4335,0.619,3182,0.04,744,0.174,0.366536,85.01,159566,84351,14.3,61915,16.3,13300,812.2,0.7340249,0.174,0.174,0.1576736,,
94,GWI_TR_CoreC_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.5,5,4.065,693,0.035,592,0.399,23044,161.542,0.425421,4.499,140614,4065,13.9,3465,16.3,133084,649.4,0.8524526,161.542,161.542,32.7395775,,
94,GWI_TR_CoreC_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.3,6,3.72,635,0.032,542,0.365,21061,161.433,0.425381,4.116,128431,3720,14.2,3171,15.8,121541,637.0,0.8523722,161.433,161.433,32.6736961,,
93,GWI_TR_CoreC_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,84.235,4339,0.618,3185,0.042,788,0.297,0.366581,84.895,159988,84235,14.1,61835,16.5,13918,661.9,0.734072,0.297,0.297,0.1652285,,
93,GWI_TR_CoreC_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,84.329,4332,0.619,3179,0.04,752,0.143,0.366524,84.988,159623,84329,14.2,61894,17.6,13400,763.1,0.7339587,0.143,0.143,0.158896,,
93,GWI_TR_CoreC_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,84.357,4332,0.619,3179,0.04,744,0,0.366472,85.016,159553,84357,14.2,61906,17.3,13290,801.3,0.733854,0,0,0.1575446,,
93,GWI_TR_CoreC_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,84.377,4340,0.619,3185,0.04,745,0.217,0.366551,85.036,159615,84377,14.3,61934,17.0,13305,824.0,0.7340131,0.217,0.217,0.1576842,,
93,GWI_TR_CoreC_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.3,5,3.707,629,0.031,528,0.31,17892,140.532,0.417758,4.048,110235,3707,14.0,3102,16.5,103426,669.5,0.8369838,140.532,140.532,27.9024133,,
93,GWI_TR_CoreC_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.3,6,3.4,579,0.028,486,0.284,16356,140.549,0.417764,3.712,100763,3400,14.3,2846,15.9,94517,644.7,0.8369968,140.549,140.549,27.7973605,,
91,GWI_TR_CoreB_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,84.27,4329,0.619,3178,0.041,780,0.28,0.366574,84.93,159938,84270,14.3,61862,16.9,13807,639.3,0.7340968,0.28,0.28,0.1638401,,
91,GWI_TR_CoreB_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,84.397,4344,0.619,3188,0.04,747,0.084,0.366503,85.057,159644,84397,14.5,61944,18.0,13303,738.8,0.7339527,0.084,0.084,0.1576289,,
91,GWI_TR_CoreB_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,84.417,4346,0.62,3189,0.04,741,0,0.366472,85.076,159592,84417,14.5,61953,17.5,13222,776.9,0.7338914,0,0,0.1566252,,
91,GWI_TR_CoreB_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,84.395,4337,0.619,3183,0.04,742,0.14,0.366523,85.055,159592,84395,14.7,61946,17.1,13251,800.7,0.7339945,0.14,0.14,0.1570077,,
91,GWI_TR_CoreB_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.7,5,3.333,568,0.028,478,0.494,28580,145.154,0.419444,3.855,170841,3333,14.3,2801,16.7,164708,657.8,0.8404187,145.154,145.154,49.4242175,,
