Row,Identifier 1,Identifier 2,Method,Ref  Name,Rt,Peak Nr,Area 28,Ampl  28,Area 29,Ampl  29,Area 30,Ampl  30,d 15N/14N,AT% 15N/14N,Area All,rArea All,rArea 28,BGD 28,rArea 29,BGD 29,rArea 30,BGD 30,rR 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,rR 30N2/28N2,rd 30N2/28N2,d 30N2/28N2
12,STD_30_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.3,6,73.883,5295,0.543,3887,0.044,870,0.912,0.366805,74.469,142656,73883,20.7,54256,18.0,14517,760.5,0.7343546,0.912,0.912,0.196489,,
13,STD_30_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,86.701,4459,0.636,3271,0.045,852,0.101,0.366509,87.382,165455,86701,14.4,63615,13.5,15139,669.2,0.733731,0.101,0.101,0.1746129,,
13,STD_30_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,86.72,4458,0.636,3270,0.043,810,0.029,0.366483,87.4,164798,86720,14.4,63625,13.4,14453,767.8,0.733678,0.029,0.029,0.1666676,,
13,STD_30_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,86.77,4456,0.637,3269,0.043,803,0,0.366472,87.45,164794,86770,14.3,63659,13.2,14365,801.4,0.7336567,0,0,0.1655498,,
13,STD_30_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,86.86,4454,0.637,3268,0.043,801,0.021,0.36648,87.54,164936,86860,14.4,63727,13.5,14349,822.9,0.7336724,0.021,0.021,0.165202,,
13,STD_30_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.1,5,79.002,5647,0.58,4146,0.049,986,0.918,0.366807,79.631,153205,79002,14.1,58014,13.4,16189,841.0,0.7343304,0.918,0.918,0.2049202,,
13,STD_30_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,414.7,6,73.218,5238,0.538,3846,0.044,875,0.944,0.366817,73.8,141568,73218,20.7,53768,18.1,14582,791.9,0.7343495,0.944,0.944,0.1991613,,
14,Gcrew_UP_CoreA_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,86.518,4449,0.635,3264,0.045,848,0.14,0.366523,87.198,165055,86518,14.2,63484,13.4,15053,653.0,0.7337605,0.14,0.14,0.1739873,,
14,Gcrew_UP_CoreA_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,86.544,4450,0.635,3265,0.043,809,0.079,0.366501,87.223,164466,86544,14.3,63499,13.5,14423,754.6,0.7337155,0.079,0.079,0.1666561,,
14,Gcrew_UP_CoreA_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,86.288,4450,0.633,3265,0.043,801,0,0.366472,86.964,163859,86288,14.3,63306,13.6,14264,792.6,0.7336577,0,0,0.1653116,,
14,Gcrew_UP_CoreA_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,86.59,4448,0.635,3263,0.043,799,0.007,0.366475,87.268,164423,86590,14.3,63528,13.4,14305,814.8,0.733663,0.007,0.007,0.1652062,,
14,Gcrew_UP_CoreA_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,351.1,5,20.288,1443,0.149,1059,0.01,219,-0.039,0.366458,20.447,38388,20288,14.1,14884,13.5,3216,761.5,0.7336293,-0.039,-0.039,0.1585255,,
14,Gcrew_UP_CoreA_T0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.5,6,18.295,1302,0.134,955,0.009,198,0.281,0.366575,18.438,34827,18295,16.2,13426,15.3,3106,697.8,0.7338642,0.281,0.281,0.1697773,,
15,Gcrew_UP_CoreA_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,86.514,4447,0.635,3263,0.045,846,0.164,0.366532,87.194,165038,86514,14.1,63482,13.4,15042,658.8,0.7337801,0.164,0.164,0.1738657,,
15,Gcrew_UP_CoreA_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,86.592,4445,0.635,3261,0.043,806,0.083,0.366502,87.27,164526,86592,14.2,63534,13.5,14400,760.7,0.7337204,0.083,0.083,0.1662936,,
15,Gcrew_UP_CoreA_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,86.559,4440,0.635,3257,0.043,799,0,0.366472,87.237,164365,86559,14.2,63505,13.6,14302,797.8,0.7336597,0,0,0.1652286,,
15,Gcrew_UP_CoreA_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,86.571,4442,0.635,3259,0.043,798,-0.01,0.366468,87.249,164377,86571,14.3,63513,13.4,14292,819.9,0.7336523,-0.01,-0.01,0.1650939,,
15,Gcrew_UP_CoreA_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.9,5,22.136,1571,0.163,1153,0.011,241,0.675,0.366718,22.309,41923,22136,14.2,16251,13.7,3535,781.9,0.7341547,0.675,0.675,0.1597072,,
15,Gcrew_UP_CoreA_T0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.5,6,19.908,1416,0.146,1039,0.01,218,1.138,0.366888,20.064,37953,19908,16.3,14622,15.5,3423,713.5,0.7344946,1.138,1.138,0.1719651,,
16,Gcrew_UP_CoreA_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,86.458,4441,0.634,3258,0.045,848,-0.644,0.366237,87.137,164969,86458,14.0,63440,13.1,15071,667.5,0.7337745,-0.644,-0.644,0.1743133,,
16,Gcrew_UP_CoreA_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,86.601,4448,0.636,3267,0.044,817,0.498,0.366654,87.281,164789,86601,14.2,63618,13.9,14570,771.7,0.7346129,0.498,0.498,0.1682474,,
16,Gcrew_UP_CoreA_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,86.523,4449,0.635,3266,0.043,808,0,0.366472,87.202,164515,86523,14.5,63529,19.5,14462,814.6,0.734247,0,0,0.1671517,,
16,Gcrew_UP_CoreA_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,86.543,4449,0.635,3262,0.043,802,-1.094,0.366073,87.221,164378,86543,14.7,63474,22.0,14361,834.0,0.7334438,-1.094,-1.094,0.1659377,,
16,Gcrew_UP_CoreA_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.7,5,21.992,1565,0.163,1163,0.012,267,11.826,0.37079,22.167,42266,21992,14.5,16339,14.9,3936,771.3,0.7429303,11.826,11.826,0.1789528,,
16,Gcrew_UP_CoreA_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.3,6,20.181,1437,0.15,1068,0.012,246,12.639,0.371087,20.342,39032,20181,16.5,15005,16.2,3847,708.0,0.7435269,12.639,12.639,0.1906046,,
17,Gcrew_UP_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,86.522,4445,0.635,3261,0.045,847,0.053,0.366491,87.202,165057,86522,14.4,63489,13.6,15047,667.9,0.7337864,0.053,0.053,0.1739053,,
17,Gcrew_UP_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,86.507,4445,0.635,3264,0.043,811,0.517,0.366661,87.186,164464,86507,14.5,63507,13.7,14449,770.0,0.7341266,0.517,0.517,0.1670259,,
17,Gcrew_UP_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,86.655,4448,0.636,3264,0.043,803,0,0.366472,87.334,164612,86655,14.6,63583,17.1,14373,811.9,0.7337475,0,0,0.1658662,,
17,Gcrew_UP_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,86.585,4447,0.635,3262,0.043,800,-0.126,0.366426,87.263,164454,86585,14.7,63524,18.8,14346,833.8,0.7336547,-0.126,-0.126,0.1656844,,
17,Gcrew_UP_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.9,5,15.07,1064,0.114,799,0.008,182,29.555,0.377262,15.192,29076,15070,14.8,11385,23.2,2621,750.3,0.7554336,29.555,29.555,0.1739273,,
17,Gcrew_UP_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.5,6,13.977,988,0.105,741,0.008,171,22.881,0.374826,14.09,27073,13977,16.3,10491,31.7,2605,696.0,0.7505365,22.881,22.881,0.1864026,,
18,Gcrew_UP_CoreA_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,86.471,4450,0.634,3264,0.045,841,-0.472,0.3663,87.15,164838,86471,14.5,63446,17.8,14921,658.3,0.7337243,-0.472,-0.472,0.1725604,,
18,Gcrew_UP_CoreA_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,86.55,4451,0.636,3268,0.043,804,0.336,0.366595,87.228,164456,86550,14.6,63555,20.4,14351,765.5,0.7343173,0.336,0.336,0.1658132,,
18,Gcrew_UP_CoreA_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,86.491,4444,0.635,3262,0.043,796,0,0.366472,87.168,164209,86491,14.9,63490,24.2,14227,805.6,0.7340707,0,0,0.1644937,,
18,Gcrew_UP_CoreA_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,86.572,4447,0.635,3261,0.043,791,-0.969,0.366118,87.25,164244,86572,15.1,63489,24.6,14184,824.5,0.7333597,-0.969,-0.969,0.1638374,,
18,Gcrew_UP_CoreA_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.9,5,14.313,1009,0.11,771,0.009,201,43.864,0.382486,14.431,28137,14313,14.9,10967,19.8,2857,749.4,0.76627,43.864,43.864,0.1996101,,
18,Gcrew_UP_CoreA_T2_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.7,6,13.13,933,0.101,712,0.009,190,43.287,0.382275,13.239,26031,13130,16.1,10055,26.4,2846,692.2,0.7658462,43.287,43.287,0.2167272,,
19,Gcrew_UP_CoreA_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,86.314,4437,0.633,3256,0.044,835,-0.236,0.366386,86.992,164470,86314,14.7,63337,17.5,14819,657.5,0.7337957,-0.236,-0.236,0.1716852,,
19,Gcrew_UP_CoreA_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,86.366,4436,0.634,3256,0.043,798,0.258,0.366566,87.043,164008,86366,14.9,63406,21.4,14236,765.2,0.7341583,0.258,0.258,0.1648368,,
19,Gcrew_UP_CoreA_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,86.349,4437,0.634,3256,0.042,790,0,0.366472,87.025,163858,86349,15.1,63377,25.1,14132,804.4,0.7339687,0,0,0.163662,,
19,Gcrew_UP_CoreA_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,86.367,4441,0.633,3256,0.042,786,-0.818,0.366173,87.043,163778,86367,15.3,63339,24.7,14072,822.1,0.733368,-0.818,-0.818,0.1629283,,
19,Gcrew_UP_CoreA_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.9,5,15.775,1119,0.121,852,0.011,251,41.504,0.381624,15.906,31431,15775,15.1,12059,26.6,3597,745.2,0.764431,41.504,41.504,0.2280473,,
19,Gcrew_UP_CoreA_T2_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.3,6,14.025,996,0.107,758,0.01,227,36.43,0.379772,14.142,28083,14025,16.5,10669,33.4,3390,691.0,0.7607072,36.43,36.43,0.2416956,,
20,Gcrew_UP_CoreA_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,86.292,4438,0.633,3258,0.044,833,0.47,0.366643,86.97,164389,86292,14.8,63341,18.6,14757,656.0,0.7340268,0.47,0.47,0.171011,,
20,Gcrew_UP_CoreA_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,86.305,4431,0.633,3252,0.042,791,0.423,0.366626,86.981,163775,86305,15.0,63347,24.0,14124,764.4,0.7339926,0.423,0.423,0.1636479,,
20,Gcrew_UP_CoreA_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,86.322,4434,0.633,3252,0.042,784,0,0.366472,86.997,163684,86322,15.3,63333,27.8,14029,801.8,0.7336823,0,0,0.1625213,,
20,Gcrew_UP_CoreA_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,86.308,4436,0.633,3253,0.042,780,-0.452,0.366307,86.983,163571,86308,15.4,63294,25.4,13969,818.1,0.7333509,-0.452,-0.452,0.1618557,,
20,Gcrew_UP_CoreA_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.9,5,14.809,1050,0.115,814,0.01,224,60.662,0.388616,14.934,29539,14809,15.2,11524,28.5,3206,737.2,0.7781887,60.662,60.662,0.2164918,,
20,Gcrew_UP_CoreA_T3_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.5,6,13.671,971,0.106,751,0.009,209,53.179,0.385885,13.786,27376,13671,16.6,10563,34.8,3142,684.9,0.7726987,53.179,53.179,0.2298166,,
21,Gcrew_UP_CoreA_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,85.986,4420,0.63,3242,0.043,801,-1.266,0.36601,86.659,163227,85986,21.1,63049,32.9,14192,606.3,0.7332418,-1.266,-1.266,0.1650493,,
21,Gcrew_UP_CoreA_T3_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,86.192,4428,0.633,3252,0.041,769,0.237,0.366559,86.866,163195,86192,15.4,63295,29.2,13708,705.8,0.7343453,0.237,0.237,0.1590402,,
