Row,Identifier 1,Identifier 2,Method,Ref  Name,Rt,Peak Nr,Area 28,Ampl  28,Area 29,Ampl  29,Area 30,Ampl  30,d 15N/14N,AT% 15N/14N,Area All,rArea All,rArea 28,BGD 28,rArea 29,BGD 29,rArea 30,BGD 30,rR 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,rR 30N2/28N2,rd 30N2/28N2,d 30N2/28N2
104,STD_20_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.697,4298,0.614,3155,0.05,942,0.201,0.366545,84.362,161934,83697,17.2,61444,18.7,16793,745.4,0.7341241,0.201,0.201,0.2006463,,
104,STD_20_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.713,4302,0.615,3158,0.048,902,0.127,0.366518,84.376,161290,83713,17.3,61452,18.8,16125,849.6,0.7340698,0.127,0.127,0.1926201,,
104,STD_20_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.756,4307,0.615,3161,0.048,894,0,0.366472,84.419,161266,83756,17.4,61475,19.2,16035,887.9,0.7339768,0,0,0.1914455,,
104,STD_20_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,83.728,4311,0.615,3164,0.048,894,0.001,0.366472,84.39,161194,83728,17.3,61454,19.0,16012,908.6,0.7339774,0.001,0.001,0.1912368,,
104,STD_20_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,349.9,5,12.307,2131,0.09,1563,0.007,323,1.29,0.366943,12.405,23676,12307,16.8,9045,18.8,2323,798.9,0.7349239,1.29,1.29,0.1887743,,
104,STD_20_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,414.7,6,11.52,1997,0.085,1466,0.007,299,1.528,0.36703,11.611,22191,11520,17.9,8468,19.1,2203,753.7,0.7350986,1.528,1.528,0.1912064,,
103,STD_20_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,83.738,4308,0.615,3163,0.051,950,0.192,0.366542,84.404,162097,83738,17.1,61474,18.7,16885,759.6,0.7341181,0.192,0.192,0.2016354,,
103,STD_20_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,71.7,2,83.772,4297,0.615,3154,0.049,905,0.119,0.366516,84.436,161462,83772,17.2,61494,18.8,16195,864.8,0.7340649,0.119,0.119,0.1933257,,
103,STD_20_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.746,4307,0.615,3161,0.048,900,0,0.366472,84.409,161343,83746,17.3,61468,19.3,16130,900.9,0.7339775,0,0,0.1926025,,
103,STD_20_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.5,4,83.771,4307,0.615,3161,0.048,897,-0.019,0.366465,84.434,161352,83771,17.3,61485,19.1,16097,922.4,0.7339637,-0.019,-0.019,0.1921564,,
103,STD_20_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,349.7,5,11.113,1924,0.082,1410,0.006,291,0.518,0.366661,11.2,21353,11113,16.7,8161,19.0,2079,805.2,0.7343577,0.518,0.518,0.1871287,,
103,STD_20_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,414.4,6,10.387,1801,0.076,1320,0.006,270,0.749,0.366745,10.469,19991,10387,17.7,7630,19.2,1974,759.8,0.734527,0.749,0.749,0.1900726,,
102,STD_10_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.808,4315,0.615,3167,0.052,979,0.13,0.36652,84.475,162730,83808,18.7,61517,20.1,17405,844.0,0.7340283,0.13,0.13,0.2076781,,
102,STD_10_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.882,4307,0.616,3161,0.05,931,0.1,0.366509,84.547,162132,83882,18.5,61570,20.0,16681,939.2,0.7340062,0.1,0.1,0.1988605,,
102,STD_10_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.913,4317,0.616,3169,0.05,921,0,0.366472,84.579,162018,83913,18.4,61587,20.3,16518,968.4,0.7339328,0,0,0.1968464,,
102,STD_10_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,83.922,4310,0.616,3163,0.049,918,-0.008,0.366469,84.587,162005,83922,18.4,61593,20.0,16491,981.1,0.7339273,-0.008,-0.008,0.1965,,
102,STD_10_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,349.9,5,6.813,1181,0.05,865,0.004,176,0.05,0.36649,6.866,13008,6813,17.4,5000,19.5,1195,824.1,0.7339699,0.05,0.05,0.1753794,,
102,STD_10_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,414.7,6,6.363,1104,0.047,809,0.003,165,0.143,0.366524,6.413,12184,6363,17.6,4671,19.2,1151,776.7,0.7340375,0.143,0.143,0.1808467,,
100,STD_5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.542,4300,0.613,3157,0.048,911,0.159,0.36653,84.204,161033,83542,17.8,61332,19.3,16159,700.3,0.7341395,0.159,0.159,0.1934263,,
100,STD_5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.751,4305,0.615,3160,0.047,872,0.059,0.366493,84.413,160835,83751,17.9,61479,19.4,15606,805.4,0.7340656,0.059,0.059,0.1863329,,
100,STD_5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.695,4303,0.614,3158,0.046,865,0,0.366472,84.356,160609,83695,17.9,61434,19.5,15480,844.7,0.7340226,0,0,0.1849634,,
100,STD_5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,83.696,4307,0.614,3160,0.047,866,0,0.366472,84.357,160635,83696,18.0,61435,19.5,15504,866.5,0.7340225,0,0,0.1852358,,
100,STD_5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,349.9,5,4.319,749,0.032,549,0.002,105,-0.258,0.366378,4.353,8174,4319,17.5,3169,19.0,685,730.2,0.7338331,-0.258,-0.258,0.1586684,,
100,STD_5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,414.7,6,4.049,701,0.03,513,0.002,99,-0.175,0.366408,4.08,7698,4049,18.0,2971,19.2,678,692.8,0.7338944,-0.175,-0.175,0.1674213,,
99,STD_5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.49,4301,0.613,3157,0.048,906,0.144,0.366525,84.151,160877,83490,18.1,61296,19.7,16091,708.9,0.7341668,0.144,0.144,0.1927332,,
99,STD_5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.617,4302,0.614,3158,0.046,867,0.039,0.366486,84.277,160479,83617,18.3,61382,20.0,15481,815.5,0.73409,0.039,0.039,0.1851373,,
99,STD_5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.625,4299,0.614,3156,0.046,860,0,0.366472,84.285,160424,83625,18.3,61386,20.2,15413,855.5,0.734061,0,0,0.1843156,,
99,STD_5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,83.674,4302,0.614,3158,0.046,860,-0.029,0.366461,84.334,160552,83674,18.3,61420,20.2,15458,877.2,0.7340398,-0.029,-0.029,0.1847437,,
99,STD_5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.1,5,4.326,748,0.032,548,0.002,104,-0.671,0.366227,4.36,8183,4326,17.8,3173,20.3,684,728.4,0.7335687,-0.671,-0.671,0.1581053,,
99,STD_5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,414.9,6,4.05,699,0.03,513,0.002,98,-0.708,0.366213,4.082,7695,4050,18.4,2971,20.2,673,691.0,0.7335411,-0.708,-0.708,0.1661966,,
98,STD_0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.567,4302,0.614,3158,0.048,908,0.212,0.366549,84.228,161021,83567,18.3,61353,20.4,16101,717.2,0.7341823,0.212,0.212,0.1926726,,
98,STD_0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.612,4300,0.614,3157,0.047,869,0.132,0.36652,84.272,160521,83612,18.5,61382,20.6,15528,822.8,0.7341236,0.132,0.132,0.1857108,,
98,STD_0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.703,4318,0.614,3169,0.046,863,0,0.366472,84.363,160578,83703,18.5,61440,21.1,15435,862.7,0.7340269,0,0,0.1844045,,
98,STD_0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,83.754,4309,0.615,3162,0.046,862,-0.029,0.366462,84.415,160672,83754,18.7,61476,20.9,15442,884.3,0.7340059,-0.029,-0.029,0.1843722,,
98,STD_0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,349.9,5,0.625,105,0.005,77,0,12,-5.072,0.36462,0.63,1141,625,18.4,457,20.7,58,697.8,0.7303037,-5.072,-5.072,0.0935058,,
98,STD_0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,414.7,6,0.559,94,0.004,69,0,12,-3.742,0.365106,0.563,1040,559,18.6,409,20.3,72,672.1,0.7312802,-3.742,-3.742,0.1293126,,
97,STD_0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.591,4305,0.614,3160,0.048,909,0.22,0.366552,84.253,161074,83591,18.5,61373,20.7,16110,737.5,0.7341977,0.22,0.22,0.1927222,,
97,STD_0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.635,4304,0.614,3159,0.047,869,0.125,0.366518,84.296,160564,83635,18.7,61399,21.0,15530,845.0,0.7341279,0.125,0.125,0.185688,,
97,STD_0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.61,4303,0.614,3159,0.046,861,0,0.366472,84.27,160415,83610,18.9,61373,21.5,15432,884.2,0.7340362,0,0,0.1845692,,
97,STD_0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,152.8,4,83.629,4297,0.614,3154,0.046,859,-0.023,0.366464,84.289,160409,83629,18.9,61386,21.3,15394,903.5,0.7340194,-0.023,-0.023,0.1840729,,
97,STD_0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.3,5,0.626,105,0.005,77,0,13,-6.101,0.364244,0.631,1146,626,18.4,457,21.0,63,703.4,0.7295575,-6.101,-6.101,0.0997924,,
97,STD_0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.1,6,0.556,94,0.004,69,0,13,-3.805,0.365083,0.56,1034,556,18.5,407,20.4,71,675.8,0.7312434,-3.805,-3.805,0.127966,,
96,SWH_WC_CoreC_T6_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.589,4313,0.614,3166,0.048,908,0.215,0.366551,84.251,161038,83589,18.5,61370,20.8,16078,706.0,0.7341837,0.215,0.215,0.192347,,
96,SWH_WC_CoreC_T6_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.73,4306,0.615,3161,0.047,868,0.139,0.366523,84.391,160708,83730,18.6,61469,21.0,15509,812.4,0.7341277,0.139,0.139,0.1852268,,
96,SWH_WC_CoreC_T6_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.803,4303,0.615,3159,0.046,861,0,0.366472,84.464,160750,83803,18.6,61513,21.4,15434,852.1,0.7340258,0,0,0.1841706,,
96,SWH_WC_CoreC_T6_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,83.762,4310,0.615,3163,0.046,863,-0.023,0.366464,84.423,160688,83762,18.7,61482,21.2,15445,872.8,0.7340089,-0.023,-0.023,0.1843928,,
96,SWH_WC_CoreC_T6_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.3,5,1.927,331,0.019,321,0.185,10886,311.401,0.480044,2.131,65427,1927,18.1,1855,20.9,61645,686.6,0.9626025,311.401,311.401,31.9893279,,
96,SWH_WC_CoreC_T6_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.3,6,1.772,306,0.017,296,0.169,9976,310.517,0.479722,1.958,59859,1772,19.0,1705,20.9,56382,673.7,0.9619533,310.517,310.517,31.8150553,,
95,SWH_WC_CoreC_T6_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.607,4298,0.614,3155,0.048,906,0.193,0.366543,84.27,161073,83607,18.8,61381,20.9,16084,679.3,0.7341562,0.193,0.193,0.1923772,,
95,SWH_WC_CoreC_T6_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.744,4304,0.615,3159,0.047,869,0.129,0.366519,84.405,160754,83744,19.0,61477,21.1,15534,784.0,0.7341088,0.129,0.129,0.1854901,,
95,SWH_WC_CoreC_T6_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.641,4302,0.614,3157,0.046,862,0,0.366472,84.301,160464,83641,19.0,61393,21.6,15430,823.2,0.7340143,0,0,0.184477,,
95,SWH_WC_CoreC_T6_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,83.682,4299,0.614,3155,0.046,863,-0.016,0.366466,84.342,160574,83682,19.1,61423,21.3,15470,845.6,0.7340029,-0.016,-0.016,0.1848672,,
95,SWH_WC_CoreC_T6_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.3,5,2.304,397,0.019,322,0.063,3717,101.319,0.403453,2.386,25271,2304,18.6,1862,21.3,21104,677.5,0.808384,101.319,101.319,9.1600895,,
95,SWH_WC_CoreC_T6_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,414.9,6,2.113,366,0.017,297,0.058,3406,101.513,0.403524,2.188,23129,2113,18.9,1709,21.0,19307,661.4,0.8085262,101.513,101.513,9.1360636,,
94,SWH_WC_CoreC_T5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.656,4307,0.614,3162,0.049,914,0.23,0.366556,84.319,161297,83656,19.1,61418,21.5,16223,720.3,0.7341746,0.23,0.23,0.1939203,,
94,SWH_WC_CoreC_T5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.731,4303,0.615,3158,0.047,873,0.146,0.366525,84.393,160798,83731,19.2,61468,21.7,15598,827.4,0.7341135,0.146,0.146,0.1862902,,
94,SWH_WC_CoreC_T5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.625,4307,0.614,3161,0.046,864,0,0.366472,84.285,160490,83625,19.3,61381,22.2,15484,866.5,0.7340061,0,0,0.1851568,,
94,SWH_WC_CoreC_T5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,83.633,4301,0.614,3157,0.046,864,-0.005,0.36647,84.294,160500,83633,19.3,61387,21.8,15480,885.6,0.7340021,-0.005,-0.005,0.1850928,,
94,SWH_WC_CoreC_T5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.3,5,1.983,342,0.017,299,0.092,5389,185.113,0.434016,2.091,34225,1983,19.0,1725,21.6,30518,687.8,0.86988,185.113,185.113,15.3923948,,
94,SWH_WC_CoreC_T5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.1,6,1.845,318,0.016,277,0.084,4928,181.865,0.432832,1.945,31345,1845,19.3,1600,21.3,27900,665.9,0.867496,181.865,181.865,15.1228039,,
93,SWH_WC_CoreC_T5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.632,4302,0.614,3158,0.049,914,0.259,0.366567,84.295,161238,83632,18.8,61404,21.5,16202,738.9,0.7342137,0.259,0.259,0.1937315,,
93,SWH_WC_CoreC_T5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.72,4309,0.615,3163,0.047,875,0.114,0.366513,84.381,160801,83720,18.9,61459,21.7,15623,846.6,0.7341071,0.114,0.114,0.1866082,,
93,SWH_WC_CoreC_T5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.641,4304,0.614,3159,0.047,866,0,0.366472,84.301,160564,83641,19.0,61394,22.0,15529,885.2,0.7340237,0,0,0.1856574,,
93,SWH_WC_CoreC_T5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,83.749,4313,0.615,3166,0.046,865,-0.009,0.366469,84.41,160721,83749,19.1,61473,21.8,15499,904.8,0.7340173,-0.009,-0.009,0.1850668,,
93,SWH_WC_CoreC_T5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,349.7,5,2.103,361,0.019,335,0.141,8293,258.1,0.460623,2.264,51186,2103,18.9,1942,20.9,47140,696.6,0.9234755,258.1,258.1,22.4113316,,
93,SWH_WC_CoreC_T5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,414.4,6,1.94,334,0.018,309,0.129,7581,254.868,0.459445,2.087,46767,1940,19.1,1787,21.0,43041,677.1,0.9211031,254.868,254.868,22.1911089,,
92,SWH_WC_CoreC_T4_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.683,4307,0.614,3162,0.049,916,0.152,0.366528,84.346,161411,83683,19.5,61439,22.0,16289,741.9,0.734188,0.152,0.152,0.1946524,,
92,SWH_WC_CoreC_T4_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.757,4307,0.615,3161,0.047,875,0.06,0.366494,84.419,160894,83757,19.6,61488,22.3,15649,850.1,0.7341201,0.06,0.06,0.1868381,,
92,SWH_WC_CoreC_T4_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.741,4303,0.615,3159,0.047,867,0,0.366472,84.403,160770,83741,19.7,61473,22.6,15556,888.6,0.7340764,0,0,0.1857614,,
92,SWH_WC_CoreC_T4_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,83.771,4304,0.615,3159,0.047,867,-0.066,0.366448,84.432,160807,83771,19.8,61490,22.7,15546,907.0,0.7340281,-0.066,-0.066,0.185581,,
92,SWH_WC_CoreC_T4_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.1,5,1.831,314,0.015,250,0.045,2603,81.559,0.396243,1.89,18119,1831,19.3,1454,22.7,14834,698.2,0.7939469,81.559,81.559,8.1004212,,
92,SWH_WC_CoreC_T4_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.1,6,1.705,292,0.014,233,0.041,2392,80.384,0.395814,1.759,16648,1705,19.4,1352,21.9,13591,678.6,0.7930846,80.384,80.384,7.9708091,,
91,SWH_WC_CoreC_T4_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.619,4306,0.614,3161,0.049,922,0.209,0.366548,84.282,161385,83619,19.6,61392,22.9,16374,775.3,0.7341967,0.209,0.209,0.195819,,
91,SWH_WC_CoreC_T4_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.782,4305,0.615,3160,0.047,881,0.187,0.36654,84.444,161045,83782,19.7,61511,23.1,15752,885.7,0.7341808,0.187,0.187,0.1880082,,
91,SWH_WC_CoreC_T4_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.778,4314,0.615,3167,0.047,872,0,0.366472,84.44,160910,83778,19.8,61497,23.7,15636,925.3,0.7340436,0,0,0.1866306,,
91,SWH_WC_CoreC_T4_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.5,4,83.759,4299,0.615,3156,0.047,868,-0.045,0.366456,84.42,160796,83759,19.7,61480,23.3,15558,940.6,0.7340106,-0.045,-0.045,0.1857483,,
91,SWH_WC_CoreC_T4_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.3,5,2.277,393,0.021,371,0.162,9530,280.644,0.468838,2.461,58556,2277,19.3,2141,22.7,54138,710.0,0.9400484,280.644,280.644,23.7708975,,
91,SWH_WC_CoreC_T4_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.1,6,2.111,364,0.02,343,0.149,8738,277.295,0.467618,2.279,53667,2111,19.4,1979,22.2,49577,687.8,0.93759,277.295,277.295,23.4890328,,
89,SWH_WC_CoreB_T6_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.723,4310,0.615,3164,0.049,923,0.22,0.366552,84.386,161539,83723,20.5,61466,23.8,16351,756.6,0.7341597,0.22,0.22,0.1952985,,
89,SWH_WC_CoreB_T6_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.691,4302,0.614,3157,0.047,881,0.186,0.36654,84.352,160872,83691,20.6,61440,23.9,15741,865.4,0.7341345,0.186,0.186,0.1880836,,
89,SWH_WC_CoreB_T6_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.773,4305,0.615,3159,0.047,872,0,0.366472,84.435,160919,83773,20.7,61489,24.5,15657,903.8,0.7339982,0,0,0.1869027,,
89,SWH_WC_CoreB_T6_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,83.719,4305,0.614,3159,0.047,870,-0.031,0.366461,84.381,160769,83719,20.8,61448,24.2,15602,920.8,0.7339757,-0.031,-0.031,0.186358,,
89,SWH_WC_CoreB_T6_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.1,5,1.969,339,0.03,528,0.465,27303,1092.034,0.763616,2.465,159951,1969,20.3,3024,23.7,154957,706.8,1.5355491,1092.034,1092.034,78.6810882,,
89,SWH_WC_CoreB_T6_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,414.9,6,1.827,315,0.028,486,0.424,24998,1075.16,0.757503,2.279,146094,1827,20.6,2783,23.4,141483,697.8,1.5231635,1075.16,1075.16,77.4347681,,
88,SWH_WC_CoreB_T6_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,83.727,4302,0.615,3158,0.049,916,0.187,0.36654,84.391,161517,83727,20.8,61466,23.4,16323,689.3,0.7341233,0.187,0.187,0.1949551,,
88,SWH_WC_CoreB_T6_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.743,4303,0.615,3159,0.047,878,0.212,0.366549,84.405,160929,83743,21.0,61479,23.5,15706,792.1,0.7341413,0.212,0.212,0.1875513,,
88,SWH_WC_CoreB_T6_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.5,3,83.705,4308,0.614,3162,0.047,871,0,0.366472,84.366,160765,83705,21.1,61438,24.0,15622,830.0,0.7339857,0,0,0.1866338,,
88,SWH_WC_CoreB_T6_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,83.732,4307,0.615,3162,0.047,874,-0.015,0.366467,84.394,160830,83732,21.1,61457,23.6,15641,850.8,0.7339748,-0.015,-0.015,0.1867933,,
88,SWH_WC_CoreB_T6_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,350.3,5,2.573,444,0.029,503,0.313,18347,529.508,0.559436,2.914,109674,2573,20.5,2888,23.2,104213,683.6,1.1226371,529.508,529.508,40.5081211,,
88,SWH_WC_CoreB_T6_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,415.1,6,2.377,412,0.027,464,0.286,16831,524.43,0.55759,2.689,100366,2377,20.5,2659,22.9,95331,678.2,1.1189103,524.43,524.43,40.1128906,,
87,SWH_WC_CoreB_T5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.9,1,83.698,4304,0.614,3159,0.049,918,0.239,0.366559,84.362,161457,83698,21.1,61448,23.6,16311,707.7,0.7341621,0.239,0.239,0.1948728,,
87,SWH_WC_CoreB_T5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,83.761,4308,0.615,3162,0.047,882,0.149,0.366526,84.423,161002,83761,21.2,61488,23.7,15753,810.3,0.7340957,0.149,0.149,0.1880689,,
