Row,Identifier 1,Identifier 2,Method,Ref  Name,Rt,Peak Nr,Area 28,Ampl  28,Area 29,Ampl  29,Area 30,Ampl  30,d 15N/14N,AT% 15N/14N,Area All,rArea All,rArea 28,BGD 28,rArea 29,BGD 29,rArea 30,BGD 30,rR 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,rR 30N2/28N2,rd 30N2/28N2,d 30N2/28N2
37,STD_30_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,353,5,75.863,5307,0.557,3897,0.052,1069,0.348,0.366599,76.472,148955,75863,14.8,55695,17.0,17397,1006.1,0.7341583,0.348,0.348,0.2293288,,
37,STD_30_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417,6,64.903,4597,0.477,3376,0.043,874,0.678,0.36672,65.422,126970,64903,21.2,47664,20.9,14403,930.1,0.7344006,0.678,0.678,0.2219249,,
36,STD_20_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.298,4537,0.648,3330,0.052,978,0.222,0.366553,88.998,170553,88298,15.1,64814,17.7,17441,785.5,0.73404,0.222,0.222,0.1975287,,
36,STD_20_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.376,4541,0.648,3332,0.05,928,-0.201,0.366399,89.074,169825,88376,15.1,64844,18.3,16606,892.1,0.7337297,-0.201,-0.201,0.1879,,
36,STD_20_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.345,4542,0.648,3333,0.05,920,0,0.366472,89.043,169711,88345,15.1,64834,17.8,16531,924.8,0.7338771,0,0,0.1871179,,
36,STD_20_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.397,4543,0.649,3334,0.049,916,-0.058,0.366451,89.095,169695,88397,15.1,64869,18.7,16429,946.3,0.7338345,-0.058,-0.058,0.1858528,,
36,STD_20_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,353.4,5,54.316,3785,0.399,2779,0.035,734,0.082,0.366502,54.75,105847,54316,14.7,39864,16.7,11666,971.5,0.7339374,0.082,0.082,0.2147866,,
36,STD_20_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417.2,6,44.955,3184,0.33,2338,0.029,587,0.416,0.366624,45.314,87464,44955,19.9,33005,19.9,9504,890.3,0.7341824,0.416,0.416,0.2114093,,
35,STD_20_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.168,4541,0.647,3332,0.052,969,0.171,0.366534,88.867,170116,88168,15.4,64720,17.7,17228,765.3,0.7340461,0.171,0.171,0.1953933,,
35,STD_20_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.262,4539,0.648,3331,0.049,920,-0.219,0.366392,88.959,169479,88262,15.5,64763,18.3,16454,872.7,0.7337597,-0.219,-0.219,0.1864179,,
35,STD_20_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.276,4542,0.648,3334,0.049,914,0,0.366472,88.973,169443,88276,15.6,64788,18.1,16379,906.7,0.7339208,0,0,0.1855421,,
35,STD_20_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.235,4535,0.648,3328,0.049,907,-0.104,0.366434,88.931,169252,88235,15.5,64751,19.2,16267,929.6,0.7338441,-0.104,-0.104,0.1843572,,
35,STD_20_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,353,5,54.164,3797,0.398,2787,0.035,730,0.124,0.366517,54.596,105491,54164,15.1,39757,17.2,11570,959.7,0.7340118,0.124,0.124,0.2136039,,
35,STD_20_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,416.7,6,45.493,3222,0.334,2366,0.029,591,0.37,0.366607,45.856,88467,45493,19.7,33401,19.8,9573,878.9,0.7341922,0.37,0.37,0.2104247,,
34,STD_10_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.373,4539,0.649,3331,0.052,964,0.271,0.366571,89.073,170422,88373,15.2,64869,17.3,17180,759.0,0.7340376,0.271,0.271,0.194403,,
34,STD_10_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.39,4542,0.649,3333,0.049,915,-0.101,0.366435,89.088,169606,88390,15.3,64858,17.9,16358,866.2,0.7337648,-0.101,-0.101,0.1850669,,
34,STD_10_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.439,4541,0.649,3332,0.049,907,0,0.366472,89.137,169635,88439,15.3,64900,17.2,16296,901.1,0.7338387,0,0,0.1842651,,
34,STD_10_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.327,4536,0.648,3328,0.049,901,-0.023,0.366464,89.024,169313,88327,15.3,64816,17.7,16170,922.9,0.733822,-0.023,-0.023,0.1830643,,
34,STD_10_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,353.8,5,35.016,2431,0.257,1784,0.021,446,-0.217,0.366393,35.293,67548,35016,14.9,25690,16.5,6842,922.8,0.7336793,-0.217,-0.217,0.1953935,,
34,STD_10_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417,6,27.287,1923,0.2,1411,0.016,339,0.163,0.366531,27.504,52683,27287,17.9,20028,18.2,5368,839.9,0.7339581,0.163,0.163,0.1967186,,
33,STD_10_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.272,4535,0.648,3329,0.051,951,0.179,0.366538,88.971,169981,88272,14.8,64793,16.4,16916,736.4,0.7340115,0.179,0.179,0.1916342,,
33,STD_10_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.196,4537,0.647,3329,0.048,902,-0.093,0.366438,88.892,169052,88196,14.9,64719,16.9,16136,845.0,0.7338117,-0.093,-0.093,0.1829549,,
33,STD_10_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.325,4538,0.648,3330,0.048,898,0,0.366472,89.022,169247,88325,14.9,64820,16.7,16102,881.3,0.73388,0,0,0.1822987,,
33,STD_10_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.242,4527,0.648,3322,0.048,890,-0.057,0.366451,88.938,168997,88242,15.0,64755,17.3,16000,903.9,0.7338378,-0.057,-0.057,0.1813172,,
33,STD_10_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,354,5,38.697,2689,0.284,1973,0.023,494,-0.229,0.366389,39.004,74761,38697,14.6,28393,16.2,7671,912.7,0.7337121,-0.229,-0.229,0.1982328,,
33,STD_10_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417.4,6,30.438,2153,0.223,1581,0.018,379,0.326,0.366591,30.68,58814,30438,17.8,22345,18.0,6030,833.0,0.7341189,0.326,0.326,0.1981047,,
32,STD_5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.24,4536,0.648,3329,0.05,937,0.252,0.366564,88.938,169671,88240,15.0,64768,16.5,16662,709.1,0.7339922,0.252,0.252,0.1888289,,
32,STD_5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.347,4544,0.648,3334,0.048,891,0,0.366472,89.043,169081,88347,15.2,64829,16.8,15905,820.0,0.7338073,0,0,0.1800277,,
32,STD_5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.25,4533,0.648,3326,0.048,883,0,0.366472,88.945,168861,88250,15.2,64759,16.4,15852,857.5,0.7338072,0,0,0.1796289,,
32,STD_5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.268,4534,0.648,3327,0.047,881,-0.01,0.366468,88.963,168820,88268,15.3,64771,16.2,15781,882.5,0.7337996,-0.01,-0.01,0.1787893,,
32,STD_5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,354.7,5,26.265,1817,0.193,1334,0.014,317,0.294,0.366579,26.472,50311,26265,14.9,19279,15.8,4766,869.8,0.7340229,0.294,0.294,0.1814666,,
32,STD_5_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417.2,6,18.712,1318,0.137,968,0.01,221,0.852,0.366783,18.86,35879,18712,17.0,13743,17.3,3424,792.8,0.7344326,0.852,0.852,0.182968,,
31,STD_5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.344,4543,0.649,3335,0.051,953,0.188,0.366541,89.043,170154,88344,15.5,64850,18.1,16959,749.5,0.7340667,0.188,0.188,0.1919677,,
31,STD_5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.469,4542,0.649,3333,0.049,906,-0.155,0.366415,89.167,169608,88469,15.7,64920,18.9,16218,859.8,0.7338146,-0.155,-0.155,0.1833219,,
31,STD_5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.445,4549,0.649,3338,0.048,901,0,0.366472,89.142,169507,88445,15.8,64912,18.6,16150,896.8,0.7339284,0,0,0.1826058,,
31,STD_5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.506,4546,0.65,3335,0.048,895,-0.064,0.366449,89.204,169513,88506,15.7,64953,19.7,16054,922.0,0.7338816,-0.064,-0.064,0.18139,,
31,STD_5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,354.5,5,23.112,1610,0.169,1180,0.012,279,-1.251,0.366015,23.294,44158,23112,15.3,16942,17.8,4104,897.1,0.7330103,-1.251,-1.251,0.1775624,,
31,STD_5_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417.2,6,16.485,1162,0.121,852,0.009,196,-0.784,0.366186,16.615,31569,16485,17.1,12089,18.4,2994,816.8,0.733353,-0.784,-0.784,0.1816475,,
30,STD_0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.418,4548,0.649,3338,0.051,959,0.25,0.366563,89.119,170384,88418,15.5,64907,18.9,17059,756.9,0.7340912,0.25,0.25,0.1929319,,
30,STD_0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.459,4544,0.649,3334,0.049,908,-0.162,0.366413,89.156,169598,88459,15.7,64910,19.6,16230,867.9,0.7337885,-0.162,-0.162,0.1834724,,
30,STD_0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.521,4547,0.65,3338,0.049,903,0,0.366472,89.219,169697,88521,15.7,64966,19.1,16210,903.7,0.7339074,0,0,0.1831185,,
30,STD_0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.498,4551,0.649,3340,0.048,900,-0.036,0.366459,89.195,169569,88498,15.8,64947,20.0,16124,927.2,0.7338808,-0.036,-0.036,0.1822013,,
30,STD_0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,353.8,5,12.109,849,0.089,622,0.005,133,-1.501,0.365924,12.203,22805,12109,15.4,8874,17.9,1822,854.6,0.7328055,-1.501,-1.501,0.1504802,,
30,STD_0_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417.4,6,9.012,630,0.066,462,0.004,101,-1.753,0.365832,9.083,17094,9012,16.6,6603,18.2,1479,784.3,0.7326212,-1.753,-1.753,0.1641443,,
29,STD_0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.392,4551,0.648,3338,0.052,967,0.135,0.366521,89.092,170425,88392,15.9,64848,34.8,17185,775.8,0.7336492,0.135,0.135,0.1944173,,
29,STD_0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.428,4547,0.649,3334,0.049,914,-0.178,0.366407,89.125,169614,88428,16.0,64855,30.4,16331,883.6,0.7334192,-0.178,-0.178,0.1846863,,
29,STD_0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.477,4550,0.649,3337,0.049,908,0,0.366472,89.175,169671,88477,16.0,64902,25.7,16292,916.3,0.7335499,0,0,0.1841355,,
29,STD_0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.497,4550,0.649,3338,0.049,905,0.128,0.366519,89.195,169636,88497,16.0,64925,22.8,16214,937.7,0.7336437,0.128,0.128,0.1832149,,
29,STD_0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,354,5,12.169,856,0.089,628,0.006,135,-0.712,0.366212,12.264,22934,12169,15.5,8920,18.2,1845,863.5,0.7330277,-0.712,-0.712,0.151613,,
29,STD_0_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417.2,6,9.021,632,0.066,463,0.004,101,-1.306,0.365995,9.092,17111,9021,16.6,6609,18.6,1480,793.1,0.7325921,-1.306,-1.306,0.1640882,,
25,MSM_TR_CoreC_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.421,4547,0.649,3337,0.051,955,-0.25,0.366381,89.121,170332,88421,16.1,64899,26.1,17012,760.3,0.7339816,-0.25,-0.25,0.1923933,,
25,MSM_TR_CoreC_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.497,4550,0.649,3339,0.049,908,-0.408,0.366323,89.195,169659,88497,16.3,64945,24.8,16217,864.6,0.7338659,-0.408,-0.408,0.1832453,,
25,MSM_TR_CoreC_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.41,4544,0.649,3336,0.048,900,0,0.366472,89.107,169458,88410,16.3,64907,26.9,16141,901.3,0.7341653,0,0,0.1825722,,
25,MSM_TR_CoreC_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.456,4546,0.649,3337,0.048,897,-0.093,0.366438,89.154,169473,88456,16.3,64935,29.2,16081,923.9,0.7340968,-0.093,-0.093,0.1818013,,
25,MSM_TR_CoreC_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,353.2,5,22.901,1621,0.222,1573,2.001,47679,318.658,0.482688,25.124,712016,22901,15.8,22171,20.0,666944,813.1,0.9681129,318.658,318.658,29.1225466,,
25,MSM_TR_CoreC_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417.2,6,18.762,1328,0.186,1322,1.81,42997,352.265,0.494928,20.758,640623,18762,17.7,18626,20.5,603235,819.0,0.9927862,352.265,352.265,32.1523709,,
24,MSM_TR_CoreB_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.453,4545,0.649,3335,0.051,957,-0.387,0.366331,89.153,170416,88453,15.9,64915,25.9,17049,767.5,0.733892,-0.387,-0.387,0.1927481,,
24,MSM_TR_CoreB_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.504,4549,0.649,3338,0.049,911,-0.58,0.36626,89.202,169746,88504,16.1,64940,24.2,16303,869.7,0.7337498,-0.58,-0.58,0.1842011,,
24,MSM_TR_CoreB_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.476,4546,0.65,3338,0.049,905,0,0.366472,89.174,169659,88476,16.1,64957,25.2,16226,905.5,0.734176,0,0,0.1833929,,
24,MSM_TR_CoreB_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.557,4558,0.65,3346,0.049,903,-0.17,0.36641,89.255,169735,88557,16.0,65005,27.5,16173,928.9,0.7340512,-0.17,-0.17,0.1826298,,
24,MSM_TR_CoreB_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,353,5,29.138,2060,0.24,1701,1.69,40121,123.648,0.411599,31.068,616411,29138,15.6,24037,19.6,563236,847.1,0.8249556,123.648,123.648,19.3301295,,
24,MSM_TR_CoreB_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417.4,6,24.443,1734,0.203,1444,1.528,36284,133.604,0.415231,26.175,554171,24443,18.3,20343,20.5,509385,838.1,0.8322649,133.604,133.604,20.8396218,,
23,MSM_TR_CoreB_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.431,4550,0.649,3339,0.051,953,0.247,0.366562,89.13,170285,88431,15.7,64906,22.0,16949,755.3,0.7339722,0.247,0.247,0.1916628,,
23,MSM_TR_CoreB_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.368,4542,0.648,3332,0.048,904,-0.004,0.366471,89.065,169368,88368,15.8,64843,21.1,16157,861.6,0.733788,-0.004,-0.004,0.1828377,,
23,MSM_TR_CoreB_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.38,4540,0.649,3331,0.048,898,0,0.366472,89.077,169348,88380,15.8,64853,20.3,16115,898.0,0.7337911,0,0,0.1823369,,
23,MSM_TR_CoreB_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.474,4551,0.649,3340,0.048,897,0.018,0.366479,89.171,169474,88474,15.8,64923,20.0,16077,921.9,0.7338044,0.018,0.018,0.1817175,,
23,MSM_TR_CoreB_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,353.4,5,27.139,1915,0.225,1587,1.606,38079,128.986,0.413546,28.97,584941,27139,15.3,22483,16.8,535319,858.2,0.82844,128.986,128.986,19.7251495,,
23,MSM_TR_CoreB_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417.4,6,22.586,1599,0.189,1338,1.454,34478,140.047,0.417581,24.228,526080,22586,17.7,18894,18.6,484600,842.1,0.8365564,140.047,140.047,21.4562536,,
22,MSM_TR_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.454,4545,0.649,3335,0.051,961,0.039,0.366486,89.155,170477,88454,15.3,64920,17.9,17103,767.7,0.733939,0.039,0.039,0.1933512,,
22,MSM_TR_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.532,4550,0.65,3339,0.049,916,-0.079,0.366443,89.231,169887,88532,15.4,64970,17.9,16385,878.1,0.7338522,-0.079,-0.079,0.1850748,,
22,MSM_TR_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.451,4545,0.649,3336,0.049,909,0,0.366472,89.149,169674,88451,15.4,64915,17.9,16307,916.7,0.7339105,0,0,0.1843635,,
22,MSM_TR_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.601,4547,0.65,3337,0.049,907,0.05,0.36649,89.3,169906,88601,15.5,65028,19.3,16277,942.4,0.7339475,0.05,0.05,0.183712,,
22,MSM_TR_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,353.6,5,16.059,1135,0.147,1044,1.23,29326,251.358,0.458166,17.437,440784,16059,15.1,14749,17.6,409977,794.4,0.918385,251.358,251.358,25.52897,,
22,MSM_TR_CoreA_T1_B,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417.2,6,12.553,887,0.119,843,1.113,26508,290.831,0.47255,13.785,395297,12553,16.6,11892,18.3,370852,792.3,0.947354,290.831,290.831,29.5425017,,
21,MSM_TR_CoreA_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,34.7,1,88.456,4551,0.649,3340,0.052,979,0.359,0.366603,89.158,170791,88456,15.7,64919,24.2,17415,788.1,0.733916,0.359,0.359,0.1968799,,
21,MSM_TR_CoreA_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,74.6,2,88.586,4549,0.65,3336,0.05,929,-0.07,0.366447,89.286,170184,88586,15.8,64987,22.9,16611,900.1,0.7336013,-0.07,-0.07,0.1875145,,
21,MSM_TR_CoreA_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,114.3,3,88.491,4544,0.649,3333,0.05,921,0,0.366472,89.19,169946,88491,15.9,64922,20.6,16533,936.3,0.7336527,0,0,0.1868318,,
21,MSM_TR_CoreA_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,154.2,4,88.523,4551,0.65,3339,0.049,921,0.126,0.366518,89.222,169966,88523,15.9,64954,19.3,16489,959.3,0.7337452,0.126,0.126,0.1862676,,
21,MSM_TR_CoreA_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,353.2,5,14.998,1056,0.139,984,1.19,28308,266.641,0.463735,16.328,425732,14998,15.3,13938,17.0,396795,814.6,0.9292744,266.641,266.641,26.4558365,,
21,MSM_TR_CoreA_T1_A,SW-SERC,N2+ inject2 no split_c adj timings-x,N2_zero,417.4,6,12.617,889,0.119,842,1.079,25630,286.946,0.471134,13.815,384314,12617,16.9,11913,18.3,359784,808.3,0.9441716,286.946,286.946,28.5159363,,
